"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"4" "J48Unp" 0.6946 0.916010291132543 0.9055 0.916
"55" "svmPoly_d_2_s_0.01" 0.6951 0.916042161007186 0.9291 0.916
"74" "rf_mtry2" 0.6957 0.916074123451753 0.937 0.9161
"95" "parRF_mtry2" 0.6957 0.916074123451753 0.937 0.9161
"118" "gcvEarth_d1" 0.6984 0.916188402348166 0.8898 0.9162
"59" "svmPoly_d_3_s_0.1" 0.6991 0.916216553845725 0.9213 0.9162
"68" "gbm_3_150" 0.6993 0.916222733851052 0.937 0.9162
"53" "svmPoly_d_1_s_0.1" 0.7035 0.916353299764506 0.9134 0.9164
"15" "sda_L0.0" 0.7198 0.91679171652453 0.9055 0.9168
"21" "mda_subc2" 0.7384 0.91727427722786 0.9134 0.9173
"5" "LMT" 0.765 0.917947726426038 0.8819 0.9179
"31" "mlp_7" 0.7991 0.918783744153458 0.8898 0.9188
"32" "mlp_9" 0.7991 0.918783744153458 0.8898 0.9188
"50" "svmLinear_C8" 0.8142 0.919144402435831 0.9055 0.9191
"101" "parRF_mtry128" 0.8307 0.919533502766339 0.9291 0.9195
"44" "svmRadialCost_C2" 0.8485 0.919942801309822 0.9291 0.9199
"49" "svmLinear_C4" 0.8854 0.920771358779593 0.9055 0.9208
"60" "gbm_1_50" 0.9812 0.922779647307936 0.9291 0.9228
"47" "svmLinear_C1" 1.0378 0.923867966753309 0.8976 0.9239
"48" "svmLinear_C2" 1.0631 0.924330102849323 0.9134 0.9243
"58" "svmPoly_d_3_s_0.01" 1.0782 0.924599126192417 0.9213 0.9246
"6" "LMT_CV" 1.1261 0.925420155485023 0.8976 0.9254
"46" "svmLineart_C0.1" 1.1681 0.926093960189253 0.9291 0.9261
"56" "svmPoly_d_2_s_0.1" 1.1681 0.926093960189253 0.9291 0.9261
"16" "sda_L0.5" 1.2318 0.927041657505014 0.9528 0.927
"40" "SMV" 1.2412 0.927174377796342 0.9134 0.9272
"7" "LMT_AIC" 1.2457 0.927237700937559 0.8976 0.9272
"75" "rf_mtry4" 1.618 0.937679468432172 0.9606 0.9377
"96" "parRF_mtry4" 1.618 0.937679468432172 0.9606 0.9377
"100" "parRF_mtry64" 1.7696 0.944610968305088 0.9291 0.9446
"79" "rf_mtry64" 1.7758 0.94475513054558 0.9291 0.9448
"80" "rf_mtry128" 1.7758 0.94475513054558 0.9291 0.9448
"98" "parRF_mtry16" 1.7758 0.94475513054558 0.9291 0.9448
"76" "rf_mtry8" 1.7835 0.944882485787215 0.9449 0.9449
"77" "rf_mtry16" 1.7835 0.944882485787215 0.9449 0.9449
"97" "parRF_mtry8" 1.7835 0.944882485787215 0.9449 0.9449
"78" "rf_mtry32" 1.7836 0.944883871600197 0.937 0.9449
"99" "parRF_mtry32" 1.7836 0.944883871600197 0.937 0.9449
"126" "OptimalClass" 1.7849 0.944901749992008 1 0.9449
