"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"43" "svmRadialCost_C1" 1.1834 0.937422620000368 0.9429 0.9374
"44" "svmRadialCost_C2" 1.1837 0.937426996384803 0.9381 0.9374
"72" "bagFDA_prune8" 1.2053 0.937817337334227 0.9524 0.9378
"29" "mlp_3" 1.2219 0.938107934905263 0.9476 0.9381
"59" "svmPoly_d_3_s_0.1" 1.2923 0.939282845185617 0.9429 0.9393
"53" "svmPoly_d_1_s_0.1" 1.2927 0.939288720086984 0.9381 0.9393
"95" "parRF_mtry2" 1.299 0.939390956765952 0.9381 0.9394
"34" "avNNet_decay01" 1.3068 0.939515638332081 0.9381 0.9395
"47" "svmLinear_C1" 1.3392 0.940029952740001 0.9381 0.94
"7" "LMT_AIC" 1.3422 0.940076108920096 0.9429 0.9401
"16" "sda_L0.5" 1.5026 0.942516929842354 0.9476 0.9425
"20" "fda_prune17" 1.5066 0.942574457011696 0.9571 0.9426
"50" "svmLinear_C8" 1.5595 0.943332343413324 0.9381 0.9433
"49" "svmLinear_C4" 1.56 0.943338571909356 0.9333 0.9433
"21" "mda_subc2" 1.5642 0.94339717787658 0.9524 0.9434
"35" "avNNet_decay0" 1.5765 0.943567049436084 0.9571 0.9436
"23" "mda_subc4" 1.666 0.944723035487849 0.9571 0.9447
"5" "LMT" 1.6797 0.944885021420606 0.9429 0.9449
"6" "LMT_CV" 1.6797 0.944885021420606 0.9429 0.9449
"31" "mlp_7" 1.74 0.945552420494909 0.9429 0.9456
"15" "sda_L0.0" 1.7535 0.945690928315638 0.9667 0.9457
"32" "mlp_9" 1.7741 0.945895084444016 0.9476 0.9459
"126" "OptimalClass" 1.7741 0.945895153109021 1 0.9459
"75" "rf_mtry4" 1.7884 0.946031038279924 0.9429 0.946
"96" "parRF_mtry4" 1.7884 0.946031038279924 0.9429 0.946
"48" "svmLinear_C2" 1.8031 0.946167857400185 0.9476 0.9462
"76" "rf_mtry8" 1.841 0.946498770438793 0.9381 0.9465
"77" "rf_mtry16" 1.841 0.946498770438793 0.9381 0.9465
"78" "rf_mtry32" 1.841 0.946498770438793 0.9381 0.9465
"79" "rf_mtry64" 1.841 0.946498770438793 0.9381 0.9465
"80" "rf_mtry128" 1.841 0.946498770438793 0.9381 0.9465
"97" "parRF_mtry8" 1.841 0.946498770438793 0.9381 0.9465
"98" "parRF_mtry16" 1.841 0.946498770438793 0.9381 0.9465
"99" "parRF_mtry32" 1.841 0.946498770438793 0.9381 0.9465
"100" "parRF_mtry64" 1.841 0.946498770438793 0.9381 0.9465
"101" "parRF_mtry128" 1.841 0.946498770438793 0.9381 0.9465
"69" "treeBag" 1.8486 0.946562087732078 0.9476 0.9466
"73" "bagFDA_prune16" 1.8895 0.946885883839342 0.9619 0.9469
"30" "mlp_5" 1.9162 0.947082786624062 0.9476 0.9471
"33" "avNNet_decay1e04" 1.9581 0.94737148850488 0.9619 0.9474
