"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"14" "PART" 1.4793 0.914802892270133 0.9174 0.9148
"42" "svmRadialCost_C0.1" 1.5846 0.918163777760162 0.9345 0.9182
"13" "JRip_Unp" 1.5887 0.918283809184661 0.8974 0.9183
"81" "rrf_mtry2" 1.6209 0.919206020508897 0.9088 0.9192
"20" "fda_prune17" 1.6285 0.919414920755433 0.9117 0.9194
"67" "gbm_3_100" 1.6949 0.921139576344985 0.9259 0.9211
"60" "gbm_1_50" 1.7539 0.922496798605922 0.9174 0.9225
"83" "rrf_mtry8" 1.7688 0.922816547644301 0.9003 0.9228
"86" "rrf_mtry64" 1.7745 0.922935436579335 0.9145 0.9229
"87" "rrf_mtry128" 1.7785 0.923020470885967 0.906 0.923
"82" "rrf_mtry4" 1.824 0.923920248984656 0.9117 0.9239
"62" "gbm_1_150" 1.8772 0.924875553657725 0.9231 0.9249
"84" "rrf_mtry16" 1.8821 0.924960047552671 0.9174 0.925
"72" "bagFDA_prune8" 1.885 0.925009150970758 0.9202 0.925
"73" "bagFDA_prune16" 1.9274 0.925693665971341 0.9345 0.9257
"66" "gbm_3_50" 1.9792 0.926461128330257 0.9117 0.9265
"43" "svmRadialCost_C1" 1.9926 0.926648571840339 0.9516 0.9266
"44" "svmRadialCost_C2" 2.0635 0.927564122137872 0.9487 0.9276
"61" "gbm_1_100" 2.072 0.927665985017892 0.9145 0.9277
"126" "OptimalClass" 2.1205 0.928217073823428 1 0.9282
"68" "gbm_3_150" 2.1676 0.928704282095085 0.9288 0.9287
"64" "gbm_2_100" 2.1859 0.928881474250104 0.9316 0.9289
"69" "treeBag" 2.1955 0.928971298462413 0.9288 0.929
"63" "gbm_2_50" 2.2096 0.929101196953415 0.9202 0.9291
"74" "rf_mtry2" 2.2194 0.929189340915035 0.9259 0.9292
"65" "gbm_2_150" 2.2754 0.929657904062971 0.9345 0.9297
"95" "parRF_mtry2" 2.3938 0.930484438533365 0.9288 0.9305
"85" "rrf_mtry32" 2.4782 0.930960752411036 0.9202 0.931
"96" "parRF_mtry4" 2.4853 0.930997247546881 0.9345 0.931
"75" "rf_mtry4" 2.5299 0.931214528042736 0.9259 0.9312
"97" "parRF_mtry8" 2.5534 0.931321164532811 0.9345 0.9313
"76" "rf_mtry8" 2.6681 0.931776415483761 0.9316 0.9318
"80" "rf_mtry128" 3.0121 0.932648978075916 0.9202 0.9326
"99" "parRF_mtry32" 3.0264 0.932673088519973 0.9145 0.9327
"79" "rf_mtry64" 3.0839 0.932762084983348 0.9174 0.9328
"78" "rf_mtry32" 3.206 0.932913161606813 0.9174 0.9329
"101" "parRF_mtry128" 3.2513 0.932957523832041 0.9231 0.933
"100" "parRF_mtry64" 3.2757 0.932978962499596 0.9202 0.933
"77" "rf_mtry16" 3.3036 0.93300164899679 0.9202 0.933
"98" "parRF_mtry16" 3.3533 0.933037029995837 0.9174 0.933
