"methods" "abil" "avgProbs" "accuracy"
"106" "avNNet_decay01" 1.52202404998188 0.899981309541609 0.9
"107" "bagFDA_prune8" 1.52202404998188 0.899981309541609 0.9
"108" "bagFDA_prune16" 1.52202404998188 0.899981309541609 0.9
"109" "svmRadialCost_C2" 1.58786666244093 0.900316008386553 0.906666666666667
"110" "gbm_1_50" 1.58786666244093 0.900316008386553 0.906666666666667
"111" "c5.0" 1.58786671926485 0.900316008650483 0.9
"112" "c5.0_winnow" 1.58786671926485 0.900316008650483 0.9
"113" "J48" 1.58786671926485 0.900316008650483 0.9
"114" "J48Unp" 1.58786671926485 0.900316008650483 0.9
"115" "LMT" 1.58786671926485 0.900316008650483 0.9
"116" "LMT_CV" 1.58786671926485 0.900316008650483 0.9
"117" "ctree_c0.01" 1.58786671926485 0.900316008650483 0.9
"118" "ctree_c0.05" 1.58786671926485 0.900316008650483 0.9
"119" "ctree_c0.99" 1.58786671926485 0.900316008650483 0.9
"120" "JRip" 1.58786671926485 0.900316008650483 0.9
"121" "PART" 1.58786671926485 0.900316008650483 0.9
"122" "cforest_mtry16" 1.58786671926485 0.900316008650483 0.9
"123" "LMT_AIC" 1.58786671926505 0.900316008650483 0.903333333333333
"124" "rpart" 1.58786671926505 0.900316008650483 0.903333333333333
"125" "avNNet_decay0" 1.58786671926505 0.900316008650483 0.903333333333333
"126" "lvq_5" 1.58786671926505 0.900316008650483 0.903333333333333
"127" "svmPoly_d_1_s_0.1" 1.58786671926505 0.900316008650483 0.903333333333333
"128" "svmPoly_d_3_s_0.1" 1.58786671926505 0.900316008650483 0.903333333333333
"129" "OptimalClass" 3.21565142033312 0.921643697912155 1
