"methods" "abil" "avgProbs" "accuracy"
"1" "MinorityClass" -4.1965583518282 0.154427597328123 0.246666666666667
"2" "pls_ncomp3" -3.20901389161682 0.13602553598615 0
"3" "simpls_ncomp3" -3.20901389161682 0.13602553598615 0
"4" "PessimalClass" -3.20901389161682 0.13602553598615 0
"5" "RandomClass_C" -2.76635580368185 0.222923763245833 0.326666666666667
"6" "treeBag" -2.75244551022938 0.243277803735001 0.373333333333333
"7" "RandomClass_A" -2.74420156520702 0.256380684784001 0.333333333333333
"8" "RandomClass_B" -2.73983274228031 0.263496714139899 0.376666666666667
"9" "svmRadialCost_C0.01" -2.3173107084428 0.403339025193348 0.403333333333333
"10" "svmPoly_d_1_s_0.001" -2.3173107084428 0.403339025193348 0.403333333333333
"11" "svmPoly_d_2_s_0.001" -2.3173107084428 0.403339025193348 0.403333333333333
"12" "MajorityClass" -2.3173107084428 0.403339025193348 0.403333333333333
"13" "svmPoly_d_3_s_0.001" -1.17615124689341 0.573680253667804 0.58
"14" "svmLinear_C0.01" -0.405953660046218 0.677203842205206 0.69
"15" "svmPoly_d_1_s_0.01" -0.405953660046218 0.677203842205206 0.69
"16" "svmPoly_d_2_s_0.01" -0.405953660046218 0.677203842205206 0.69
"17" "pls_ncomp1" -0.405953660046218 0.677203842205206 0.69
"18" "pls_ncomp2" -0.405953660046218 0.677203842205206 0.69
"19" "simpls_ncomp1" -0.405953660046218 0.677203842205206 0.69
"20" "simpls_ncomp2" -0.405953660046218 0.677203842205206 0.69
"21" "svmPoly_d_3_s_0.01" -0.405345212965063 0.677245990728688 0.69
"22" "pcaNNet" -0.00942970911223009 0.755393023240712 0.743333333333333
"23" "mlp_1" -0.00902616457922567 0.756482349777628 0.76
"24" "bagFDA_prune2" -0.00863322361961286 0.757538221600488 0.773333333333333
"25" "SMV" -0.00612140377221781 0.764134704378854 0.77
"26" "fda_prune2" -0.00587621635351965 0.764761387570622 0.773333333333333
"27" "svmLineart_C0.1" -0.00459154348029646 0.76798548182012 0.773333333333333
"28" "svmPoly_d_2_s_0.1" -0.00459154348029646 0.76798548182012 0.773333333333333
"29" "sda_L0.0" 0.00111173136212441 0.780804007777157 0.79
"30" "sda_L0.5" 0.00111173136212441 0.780804007777157 0.793333333333333
"31" "Ibk_k2" 0.00134799928121827 0.781270656198677 0.796666666666667
"32" "rrf_mtry2" 0.00143337792559006 0.781437786465555 0.766666666666667
"33" "rrf_mtry4" 0.00143337792559006 0.781437786465555 0.766666666666667
"34" "rrf_mtry8" 0.00143337792559006 0.781437786465555 0.766666666666667
"35" "rrf_mtry16" 0.00143337792559006 0.781437786465555 0.766666666666667
"36" "rrf_mtry32" 0.00143337792559006 0.781437786465555 0.766666666666667
"37" "rrf_mtry64" 0.00143337792559006 0.781437786465555 0.766666666666667
"38" "rrf_mtry128" 0.00143337792559006 0.781437786465555 0.766666666666667
"39" "sda_L1.0" 0.00271299229619473 0.783842587957557 0.796666666666667
"40" "Ibk_k1" 0.00811759611459452 0.791638155633081 0.75
"41" "knn_k2" 0.0127819935459929 0.795448215565771 0.756666666666667
"42" "knn_k1" 0.0234584511450863 0.799059502355484 0.75
"43" "rbf" 0.0283705151833329 0.799832446232896 0.79
"44" "OptimalClass" 0.145184292089689 0.808245836399331 1
"45" "svmLinear_C2" 0.177258054422548 0.810044156254902 0.813333333333333
"46" "svmLinear_C4" 0.177258054422548 0.810044156254902 0.813333333333333
"47" "svmLinear_C8" 0.177258054422548 0.810044156254902 0.813333333333333
"48" "svmLinear_C1" 0.246051167804949 0.813622899625493 0.816666666666667
"49" "mda_subc2" 0.321020752857517 0.817114425731551 0.83
"50" "knn_k3" 0.446329505001913 0.823497203462175 0.83
"51" "parRF_mtry64" 0.448909613584668 0.823592469372011 0.82
"52" "gbm_3_150" 0.555304684431525 0.826981232379848 0.826666666666667
"53" "rf_mtry16" 0.563836280658984 0.827223979002914 0.816666666666667
"54" "parRF_mtry4" 0.563836280659054 0.827223979002916 0.82
"55" "rf_mtry128" 0.654197672982946 0.829580590055705 0.82
"56" "parRF_mtry2" 0.654754189185872 0.82959525008075 0.816666666666667
"57" "rf_mtry2" 0.655451401882175 0.829613869672878 0.82
"58" "rf_mtry8" 0.655451401882175 0.829613869672878 0.82
"59" "rf_mtry32" 0.655451401882175 0.829613869672878 0.82
"60" "parRF_mtry128" 0.655451401882175 0.829613869672878 0.82
"61" "rf_mtry4" 0.655451401882712 0.829613869672893 0.823333333333333
"62" "rf_mtry64" 0.656428379305681 0.829640529926886 0.82
"63" "parRF_mtry8" 0.657599169148089 0.829673581596579 0.823333333333333
"64" "parRF_mtry32" 0.657599169148182 0.829673581596582 0.82
"65" "parRF_mtry16" 0.659282392824891 0.829723963512657 0.826666666666667
"66" "Ibk_k3" 0.69710261047656 0.835676862117347 0.816666666666667
"67" "JRip_Unp" 0.706195069518774 0.836001049881956 0.836666666666667
"68" "NB" 0.774592930850876 0.837409757232073 0.836666666666667
"69" "NB_laplace" 0.774592930850876 0.837409757232073 0.836666666666667
"70" "knn_k5" 0.825378412253944 0.838334174247888 0.84
"71" "W_NB" 0.899944599618347 0.839546575175103 0.84
"72" "lvq_3" 0.901612553113853 0.839571892045987 0.836666666666667
"73" "lvq_1" 1.23089701371739 0.843392222928891 0.84
"74" "gbm_3_100" 1.2711924747329 0.84501520609971 0.836666666666667
"75" "avNNet_decay01" 1.27175996988591 0.845023495775945 0.833333333333333
"76" "ctree_c0.01" 1.27289534018139 0.845038754576209 0.836666666666667
"77" "ctree_c0.05" 1.27289534018139 0.845038754576209 0.836666666666667
