"methods" "abil" "avgProbs" "accuracy"
"1" "MinorityClass" -3.50995478602286 0.0671711628960343 0.2
"2" "pls_ncomp3" -3.12489285056752 0.0685051760563334 0
"3" "simpls_ncomp3" -3.12489285056752 0.0685051760563334 0
"4" "PessimalClass" -3.12489285056752 0.0685051760563334 0
"5" "RandomClass_A" -2.05878802550177 0.310497965267304 0.366666666666667
"6" "RandomClass_C" -2.05871487535889 0.310915998731618 0.386666666666667
"7" "treeBag" -2.05023730902106 0.362318075301226 0.403333333333333
"8" "RandomClass_B" -2.05007555017584 0.363322296875328 0.39
"9" "svmRadialCost_C0.01" -2.04154672828668 0.414155961449272 0.41
"10" "svmPoly_d_1_s_0.001" -2.04154672828668 0.414155961449272 0.41
"11" "MajorityClass" -2.04154672828668 0.414155961449272 0.41
"12" "svmPoly_d_2_s_0.001" -1.68962098027258 0.605188167437322 0.543333333333333
"13" "svmLinear_C0.01" -0.332470879965375 0.759256903140974 0.763333333333333
"14" "svmPoly_d_1_s_0.01" -0.332470879965375 0.759256903140974 0.763333333333333
"15" "svmPoly_d_2_s_0.01" -0.332470879965375 0.759256903140974 0.763333333333333
"16" "svmPoly_d_3_s_0.001" -0.332470879965375 0.759256903140974 0.763333333333333
"17" "svmPoly_d_3_s_0.01" -0.332470879965375 0.759256903140974 0.763333333333333
"18" "pls_ncomp1" -0.332470879965375 0.759256903140974 0.763333333333333
"19" "pls_ncomp2" -0.332470879965375 0.759256903140974 0.763333333333333
"20" "simpls_ncomp1" -0.332470879965375 0.759256903140974 0.763333333333333
"21" "simpls_ncomp2" -0.332470879965375 0.759256903140974 0.763333333333333
"22" "mlp_1" -0.00444132800012126 0.836993853762182 0.846666666666667
"23" "fda_prune2" -0.00387534371185396 0.841084088272131 0.866666666666667
"24" "bagFDA_prune2" -0.00141198582812429 0.859797208832821 0.883333333333333
"25" "pcaNNet" -0.000923933865120753 0.8633445936874 0.9
"26" "sda_L0.5" 0.000883619076898473 0.875179983315525 0.893333333333333
"27" "sda_L1.0" 0.000883619076898473 0.875179983315525 0.893333333333333
"28" "sda_L0.0" 0.000884725524254928 0.875186516186517 0.89
"29" "SMV" 0.0027815473065594 0.88504103056916 0.903333333333333
"30" "svmLineart_C0.1" 0.0027815473065594 0.88504103056916 0.903333333333333
"31" "svmPoly_d_2_s_0.1" 0.0027815473065594 0.88504103056916 0.903333333333333
"32" "knn_k2" 0.143395951188177 0.903116635022733 0.916666666666667
"33" "Ibk_k2" 0.147304077941215 0.903202529844833 0.913333333333333
"34" "svmLinear_C1" 0.665259321561811 0.914668869312768 0.923333333333333
"35" "svmLinear_C8" 0.669391688171481 0.917849224562008 0.926666666666667
"36" "svmLinear_C2" 0.671795018743816 0.92059426768981 0.93
"37" "svmLinear_C4" 0.671795018743816 0.92059426768981 0.93
"38" "lvq_5" 0.675455793711507 0.927609197594138 0.93
"39" "NB" 0.677042468046843 0.93062399078063 0.94
"40" "NB_laplace" 0.677042468046843 0.93062399078063 0.94
"41" "rrf_mtry2" 0.684841963524721 0.934309685088442 0.893333333333333
"42" "rrf_mtry4" 0.684841963524721 0.934309685088442 0.893333333333333
"43" "rrf_mtry8" 0.684841963524721 0.934309685088442 0.893333333333333
"44" "rrf_mtry16" 0.684841963524721 0.934309685088442 0.893333333333333
"45" "rrf_mtry32" 0.684841963524721 0.934309685088442 0.893333333333333
"46" "rrf_mtry64" 0.684841963524721 0.934309685088442 0.893333333333333
"47" "rrf_mtry128" 0.684841963524721 0.934309685088442 0.893333333333333
"48" "Ibk_k1" 0.684910914266023 0.934313286236944 0.903333333333333
"49" "knn_k1" 0.685133613094984 0.934324350092038 0.906666666666667
"50" "OptimalClass" 0.685605687512051 0.934345273024347 1
"51" "rf_mtry8" 0.687696981559407 0.934410614734965 0.92
"52" "rf_mtry16" 0.687696981559407 0.934410614734965 0.92
"53" "rf_mtry64" 0.687696981559407 0.934410614734965 0.92
"54" "rf_mtry128" 0.687696981559407 0.934410614734965 0.92
"55" "parRF_mtry4" 0.687696981559407 0.934410614734965 0.92
"56" "parRF_mtry64" 0.687696981559407 0.934410614734965 0.92
"57" "parRF_mtry128" 0.687696981559407 0.934410614734965 0.92
"58" "lvq_1" 0.688045571553775 0.934418724644645 0.93
"59" "LMT_AIC" 0.690037509041015 0.93445695540991 0.936666666666667
"60" "rf_mtry2" 0.690107458088029 0.934458114763798 0.923333333333333
"61" "rf_mtry4" 0.690107458088029 0.934458114763798 0.923333333333333
"62" "parRF_mtry2" 0.690107458088029 0.934458114763798 0.923333333333333
"63" "parRF_mtry32" 0.690107458088029 0.934458114763798 0.923333333333333
"64" "rf_mtry32" 0.69060762523539 0.934466144476049 0.923333333333333
"65" "parRF_mtry8" 0.69060762523539 0.934466144476049 0.923333333333333
"66" "parRF_mtry16" 0.69060762523539 0.934466144476049 0.923333333333333
"67" "rbf" 0.692660495670243 0.934495493611571 0.926666666666667
"68" "gbm_3_150" 0.701378269957839 0.9345946537395 0.93
"69" "mda_subc4" 0.763516879794939 0.935205924730965 0.936666666666667
"70" "W_NB" 0.77529369299524 0.935317138174066 0.943333333333333
"71" "cforest_mtry2" 0.793874264093268 0.935489844488066 0.936666666666667
"72" "cforest_mtry4" 0.793874264093268 0.935489844488066 0.936666666666667
"73" "cforest_mtry8" 0.793874264093268 0.935489844488066 0.936666666666667
"74" "cforest_mtry16" 0.793874264093268 0.935489844488066 0.936666666666667
"75" "cforest_mtry32" 0.793874264093268 0.935489844488066 0.936666666666667
"76" "cforest_mtry64" 0.793874264093268 0.935489844488066 0.936666666666667
"77" "cforest_mtry128" 0.793874264093268 0.935489844488066 0.936666666666667
"78" "LMT" 0.932361112628603 0.936675406500382 0.936666666666667
"79" "LMT_CV" 0.932620587045474 0.936677466788494 0.936666666666667
"80" "mlp_3" 0.939575607153553 0.936732476271002 0.936666666666667
"81" "bagFDA_prune8" 0.939575607153553 0.936732476271002 0.936666666666667
"82" "gcvEarth_d1" 0.939575607153553 0.936732476271002 0.936666666666667
"83" "gcvEarth_d2" 0.939575607153553 0.936732476271002 0.936666666666667
"84" "gcvEarth_d3" 0.939575607153553 0.936732476271002 0.936666666666667
"85" "avNNet_decay01" 0.939575607154029 0.936732476271006 0.933333333333333
"86" "bagFDA_prune4" 0.939575607154029 0.936732476271006 0.933333333333333
"87" "Ibk_k3" 1.00645633386188 0.937240770745217 0.933333333333333
"88" "svmRadialCost_C1" 1.04829942140895 0.937540404544713 0.94
"89" "knn_k5" 1.04829942140895 0.937540404544713 0.94
"90" "Ibk_k5" 1.04829942140895 0.937540404544713 0.94
"91" "knn_k3" 1.06422514232105 0.9376508799152 0.933333333333333
"92" "gbm_2_100" 1.06743830950006 0.937672935806023 0.933333333333333
"93" "gbm_2_150" 1.06743837432567 0.937672936250215 0.936666666666667
"94" "mlp_5" 1.14749834868435 0.938198012829983 0.94
"95" "mlp_7" 1.14749834868435 0.938198012829983 0.94
"96" "mlp_9" 1.14749834868435 0.938198012829983 0.94
"97" "avNNet_decay1e04" 1.14749834868435 0.938198012829983 0.94
"98" "bagFDA_prune16" 1.14749834868435 0.938198012829983 0.94
"99" "gbm_3_50" 1.22578515295263 0.938668488243641 0.936666666666667
"100" "svmRadialCost_C0.1" 1.22873077972065 0.938685408877379 0.943333333333333
"101" "gbm_1_150" 1.31154873800753 0.939139340698058 0.94
"102" "gbm_3_100" 1.31154873804302 0.939139340698244 0.936666666666667
"103" "JRip_Unp" 1.34967753629127 0.939334833616579 0.936666666666667
"104" "svmPoly_d_1_s_0.1" 1.34967765973145 0.939334834236348 0.94
"105" "c5.0" 1.34967800364874 0.939334835963089 0.94
"106" "c5.0_winnow" 1.34967800364874 0.939334835963089 0.94
"107" "J48" 1.34967800364874 0.939334835963089 0.94
"108" "J48Unp" 1.34967800364874 0.939334835963089 0.94
"109" "ctree_c0.01" 1.34967800364874 0.939334835963089 0.94
"110" "ctree_c0.05" 1.34967800364874 0.939334835963089 0.94
"111" "ctree_c0.99" 1.34967800364874 0.939334835963089 0.94
"112" "JRip" 1.34967800364874 0.939334835963089 0.94
"113" "PART" 1.34967800364874 0.939334835963089 0.94
"114" "gbm_1_50" 1.34967800364874 0.939334835963089 0.94
"115" "mda_subc2" 1.36592226175459 0.939415674720249 0.946666666666667
"116" "mda_subc3" 1.5035160752913 0.940046019338186 0.943333333333333
"117" "lvq_3" 1.5035160752913 0.940046019338186 0.943333333333333
"118" "svmRadialCost_C2" 1.5035160752913 0.940046019338186 0.943333333333333
"119" "svmPoly_d_3_s_0.1" 1.5035160752913 0.940046019338186 0.943333333333333
"120" "knn_k7" 1.5035160752913 0.940046019338186 0.943333333333333
