"methods" "abil" "avgProbs" "accuracy"
"116" "J48" 2.11280009468411 0.777304268026642 0.773333333333333
"117" "J48Unp" 2.11280009468411 0.777304268026642 0.773333333333333
"118" "LMT" 2.11280009468411 0.777304268026642 0.773333333333333
"119" "LMT_CV" 2.11280009468411 0.777304268026642 0.773333333333333
"120" "ctree_c0.99" 2.11280009468411 0.777304268026642 0.773333333333333
"121" "JRip" 2.11280009468411 0.777304268026642 0.773333333333333
"122" "gbm_1_100" 2.11280009468411 0.777304268026642 0.773333333333333
"123" "gcvEarth_d1" 2.11280009468411 0.777304268026642 0.773333333333333
"124" "rpart" 2.11280017434377 0.777304268414429 0.776666666666667
"125" "mda_subc4" 2.11280017434377 0.777304268414429 0.776666666666667
"126" "bagFDA_prune4" 2.11280017434377 0.777304268414429 0.776666666666667
"127" "bagFDA_prune16" 2.11280017434377 0.777304268414429 0.776666666666667
"128" "PART" 2.11280464851507 0.777304290194834 0.776666666666667
"129" "svmRadialCost_C0.1" 2.11398681422859 0.77731003852497 0.78
