"methods" "abil" "avgProbs" "accuracy"
"1" "MinorityClass" -4.04478001068841 0.116509317318447 0.21
"2" "pls_ncomp3" -3.09900159772685 0.103366148364265 0
"3" "simpls_ncomp3" -3.09900159772685 0.103366148364265 0
"4" "PessimalClass" -3.09900159772685 0.103366148364265 0
"5" "RandomClass_A" -2.09191232830969 0.339927467606339 0.366666666666667
"6" "RandomClass_C" -2.06578456870662 0.358915012002765 0.34
"7" "RandomClass_B" -2.06434694956093 0.359968133846122 0.373333333333333
"8" "svmRadialCost_C0.01" -2.04727996588289 0.372524839070153 0.4
"9" "svmPoly_d_1_s_0.001" -2.04727996588289 0.372524839070153 0.4
"10" "MajorityClass" -2.04727996588289 0.372524839070153 0.4
"11" "treeBag" -2.02554390564528 0.388631024353774 0.423333333333333
"12" "svmPoly_d_2_s_0.001" -2.02431095526206 0.389547395199133 0.42
"13" "svmPoly_d_3_s_0.001" -0.552559177152823 0.70581138285894 0.716666666666667
"14" "svmLinear_C0.01" -0.530536602732415 0.706993151577915 0.72
"15" "svmPoly_d_1_s_0.01" -0.530536602732415 0.706993151577915 0.72
"16" "svmPoly_d_2_s_0.01" -0.530536602732415 0.706993151577915 0.72
"17" "svmPoly_d_3_s_0.01" -0.530536602732415 0.706993151577915 0.72
"18" "pls_ncomp1" -0.530536602732415 0.706993151577915 0.72
"19" "pls_ncomp2" -0.530536602732415 0.706993151577915 0.72
"20" "simpls_ncomp1" -0.530536602732415 0.706993151577915 0.72
"21" "simpls_ncomp2" -0.530536602732415 0.706993151577915 0.72
"22" "bagFDA_prune2" -0.393719420886326 0.717488859563956 0.746666666666667
"23" "fda_prune2" -0.353470712719763 0.722109312163956 0.75
"24" "mlp_1" -0.0476162575727363 0.7739780673036 0.796666666666667
"25" "SMV" 0.000560903867721264 0.780581315879627 0.803333333333333
"26" "sda_L1.0" 0.0164700208362018 0.782809930657952 0.803333333333333
"27" "sda_L0.5" 0.0285895505513355 0.784523099530494 0.803333333333333
"28" "sda_L0.0" 0.0370649524598012 0.785728942239026 0.806666666666667
"29" "svmLineart_C0.1" 0.0511677498272152 0.78774923992498 0.816666666666667
"30" "svmPoly_d_2_s_0.1" 0.0511677498272152 0.78774923992498 0.816666666666667
"31" "Ibk_k2" 0.0975255399333319 0.794473168207328 0.8
"32" "svmLinear_C1" 0.532425863619597 0.831064551967925 0.843333333333333
"33" "svmLinear_C2" 0.569329757802856 0.834921661243617 0.846666666666667
"34" "svmLinear_C4" 0.569329757802856 0.834921661243617 0.846666666666667
"35" "svmLinear_C8" 0.569329757802856 0.834921661243617 0.846666666666667
"36" "knn_k1" 0.634596332416092 0.842275495675066 0.793333333333333
