"methods" "abil" "avgProbs" "accuracy"
"1" "MinorityClass" -4.31626270138756 0.109925930253808 0.216666666666667
"2" "pls_ncomp3" -3.3189575674921 0.10769192158858 0
"3" "simpls_ncomp3" -3.3189575674921 0.10769192158858 0
"4" "PessimalClass" -3.3189575674921 0.10769192158858 0
"5" "treeBag" -2.05571314453933 0.27544204586215 0.403333333333333
"6" "RandomClass_B" -2.05118607316892 0.277656326005334 0.363333333333333
"7" "RandomClass_C" -2.04992070223757 0.278277988294894 0.336666666666667
"8" "RandomClass_A" -2.01891915647088 0.293848958009284 0.366666666666667
"9" "MajorityClass" -1.5680807087665 0.4943359249942 0.393333333333333
"10" "svmRadialCost_C0.01" -1.45631312550301 0.51973441458997 0.466666666666667
"11" "svmPoly_d_1_s_0.001" -1.45631312550301 0.51973441458997 0.466666666666667
"12" "svmPoly_d_2_s_0.001" -1.11255886219147 0.630379798492618 0.63
"13" "svmLinear_C0.01" -0.565148778093471 0.766984786013065 0.77
"14" "svmPoly_d_1_s_0.01" -0.565148778093471 0.766984786013065 0.77
"15" "svmPoly_d_2_s_0.01" -0.565148778093471 0.766984786013065 0.77
"16" "svmPoly_d_3_s_0.001" -0.565148778093471 0.766984786013065 0.77
"17" "pls_ncomp1" -0.565148778093471 0.766984786013065 0.77
"18" "pls_ncomp2" -0.565148778093471 0.766984786013065 0.77
"19" "simpls_ncomp1" -0.565148778093471 0.766984786013065 0.77
"20" "simpls_ncomp2" -0.565148778093471 0.766984786013065 0.77
"21" "svmPoly_d_3_s_0.01" -0.211120121987569 0.840741052759638 0.85
"22" "mlp_1" -0.153603923471277 0.861566420960848 0.87
"23" "pcaNNet" -0.0682417752729094 0.892160246325486 0.926666666666667
"24" "fda_prune2" -0.0339886849894957 0.902242866533937 0.923333333333333
"25" "bagFDA_prune2" -0.0339886849894957 0.902242866533937 0.923333333333333
"26" "rrf_mtry2" 0.148775242643742 0.929362678229184 0.923333333333333
"27" "rrf_mtry4" 0.148775242643742 0.929362678229184 0.923333333333333
"28" "rrf_mtry8" 0.148775242643742 0.929362678229184 0.923333333333333
"29" "rrf_mtry16" 0.148775242643742 0.929362678229184 0.923333333333333
"30" "rrf_mtry32" 0.148775242643742 0.929362678229184 0.923333333333333
"31" "rrf_mtry64" 0.148775242643742 0.929362678229184 0.923333333333333
"32" "rrf_mtry128" 0.148775242643742 0.929362678229184 0.923333333333333
"33" "SMV" 0.312201107169574 0.942748304103387 0.94
"34" "svmLineart_C0.1" 0.312201107169574 0.942748304103387 0.94
"35" "svmPoly_d_2_s_0.1" 0.312201107169574 0.942748304103387 0.94
"36" "knn_k1" 0.360253256107125 0.945437272604669 0.926666666666667
"37" "sda_L0.5" 0.382093715289308 0.94636588410973 0.946666666666667
"38" "sda_L1.0" 0.382093715289308 0.94636588410973 0.946666666666667
"39" "svmLinear_C1" 0.425535167280536 0.94790106841325 0.95
"40" "svmLinear_C2" 0.425535167280536 0.94790106841325 0.95
"41" "sda_L0.0" 0.428617807526128 0.948001001886578 0.95
"42" "svmLinear_C4" 0.580083171697425 0.953329074893031 0.953333333333333
"43" "svmLinear_C8" 0.580083171697425 0.953329074893031 0.953333333333333
"44" "rf_mtry32" 0.584870518558542 0.953525306608558 0.953333333333333
"45" "rf_mtry64" 0.584870518558542 0.953525306608558 0.953333333333333
"46" "parRF_mtry16" 0.584870518558542 0.953525306608558 0.953333333333333
"47" "Ibk_k1" 0.586648738104743 0.953598393149342 0.93
"48" "bagFDA_prune4" 0.599896128103273 0.954144765959399 0.956666666666667
"49" "rf_mtry2" 0.609444302941427 0.954538501401203 0.956666666666667
"50" "lvq_3" 0.610089786859733 0.954565053106047 0.953333333333333
"51" "rf_mtry4" 0.631258540023849 0.955425062679021 0.956666666666667
"52" "cforest_mtry2" 0.639484949934948 0.955750636765212 0.956666666666667
"53" "cforest_mtry4" 0.639484949934948 0.955750636765212 0.956666666666667
"54" "cforest_mtry8" 0.639484949934948 0.955750636765212 0.956666666666667
"55" "cforest_mtry16" 0.639484949934948 0.955750636765212 0.956666666666667
"56" "cforest_mtry32" 0.639484949934948 0.955750636765212 0.956666666666667
"57" "cforest_mtry64" 0.639484949934948 0.955750636765212 0.956666666666667
"58" "cforest_mtry128" 0.639484949934948 0.955750636765212 0.956666666666667
"59" "knn_k2" 0.646028984121142 0.956004824077267 0.943333333333333
"60" "LMT" 0.662652731045649 0.956627360802835 0.953333333333333
"61" "fda_prune9" 0.673321789443187 0.957006693679312 0.956666666666667
"62" "fda_prune17" 0.673321789443187 0.957006693679312 0.956666666666667
"63" "rf_mtry8" 0.683522317917146 0.957352983566909 0.956666666666667
"64" "rf_mtry16" 0.683522317917146 0.957352983566909 0.956666666666667
"65" "rf_mtry128" 0.683522317917146 0.957352983566909 0.956666666666667
"66" "parRF_mtry2" 0.683522317917146 0.957352983566909 0.956666666666667
"67" "parRF_mtry8" 0.683522317917146 0.957352983566909 0.956666666666667
"68" "parRF_mtry32" 0.683522317917146 0.957352983566909 0.956666666666667
"69" "parRF_mtry64" 0.683522317917146 0.957352983566909 0.956666666666667
"70" "parRF_mtry128" 0.683522317917146 0.957352983566909 0.956666666666667
"71" "Ibk_k2" 0.686153900594993 0.957439615098691 0.956666666666667
"72" "rbf" 0.732776796776462 0.958786312423592 0.95
"73" "gcvEarth_d2" 0.742689721919988 0.959028412086621 0.95
"74" "gcvEarth_d3" 0.742689721919988 0.959028412086621 0.95
"75" "JRip_Unp" 0.748934020252139 0.959173602476033 0.956666666666667
"76" "avNNet_decay01" 0.748934020252139 0.959173602476033 0.956666666666667
"77" "lvq_5" 0.766893163027915 0.959561710843978 0.963333333333333
"78" "parRF_mtry4" 0.77257762141862 0.95967600985465 0.96
"79" "svmPoly_d_1_s_0.1" 0.775058317950949 0.959724676682983 0.96
"80" "svmPoly_d_3_s_0.1" 0.778349460167957 0.959788135440604 0.963333333333333
"81" "mda_subc4" 0.778349460171584 0.959788135440674 0.96
"82" "OptimalClass" 0.879212435787518 0.9612530666731 1
"83" "c5.0" 0.959360705273132 0.961978164962157 0.96
"84" "c5.0_winnow" 0.959360705273132 0.961978164962157 0.96
"85" "J48" 0.959360705273132 0.961978164962157 0.96
"86" "J48Unp" 0.959360705273132 0.961978164962157 0.96
"87" "LMT_CV" 0.959360705273132 0.961978164962157 0.96
"88" "ctree_c0.01" 0.959360705273132 0.961978164962157 0.96
"89" "ctree_c0.05" 0.959360705273132 0.961978164962157 0.96
"90" "ctree_c0.99" 0.959360705273132 0.961978164962157 0.96
"91" "JRip" 0.959360705273132 0.961978164962157 0.96
"92" "PART" 0.959360705273132 0.961978164962157 0.96
"93" "gcvEarth_d1" 0.966576620341608 0.962031082265872 0.963333333333333
"94" "gbm_2_100" 0.970165075358324 0.962056772635248 0.96
"95" "knn_k3" 0.975280433666052 0.962092699374837 0.966666666666667
"96" "LMT_AIC" 0.983260237375809 0.962147167397174 0.963333333333333
"97" "gbm_1_150" 0.997004129551178 0.962236714196574 0.963333333333333
"98" "gbm_3_100" 0.997004129551178 0.962236714196574 0.963333333333333
"99" "gbm_3_150" 0.997004129551178 0.962236714196574 0.963333333333333
"100" "Ibk_k9" 1.01159126721257 0.962326271776075 0.963333333333333
"101" "mda_subc3" 1.01159126722061 0.962326271776123 0.96
"102" "knn_k5" 1.01159126722061 0.962326271776123 0.96
"103" "knn_k7" 1.01159126722061 0.962326271776123 0.96
"104" "Ibk_k5" 1.01159126722061 0.962326271776123 0.96
