"methods" "abil" "avgProbs" "accuracy"
"1" "pls_ncomp3" -3.0165837253259 0.0758595437389236 0
"2" "simpls_ncomp3" -3.0165837253259 0.0758595437389236 0
"3" "PessimalClass" -3.0165837253259 0.0758595437389236 0
"4" "RandomClass_A" -2.05718616190399 0.30198622666356 0.403333333333333
"5" "RandomClass_B" -2.05371377519003 0.313831606451717 0.373333333333333
"6" "treeBag" -2.05148435019382 0.321623756360625 0.383333333333333
"7" "RandomClass_C" -2.04635351515522 0.34002587613888 0.323333333333333
"8" "MajorityClass" -2.03607779844542 0.378108217314726 0.39
"9" "svmRadialCost_C0.01" -1.65364815854634 0.653777574839258 0.606666666666667
"10" "svmPoly_d_1_s_0.001" -1.65364815854634 0.653777574839258 0.606666666666667
"11" "svmPoly_d_2_s_0.001" -1.30584495702207 0.682168780582736 0.653333333333333
"12" "svmLinear_C0.01" -0.577275575098367 0.75657179272855 0.756666666666667
"13" "svmPoly_d_1_s_0.01" -0.577275575098367 0.75657179272855 0.756666666666667
"14" "svmPoly_d_2_s_0.01" -0.577275575098367 0.75657179272855 0.756666666666667
"15" "svmPoly_d_3_s_0.001" -0.577275575098367 0.75657179272855 0.756666666666667
"16" "pls_ncomp1" -0.577275575098367 0.75657179272855 0.756666666666667
"17" "pls_ncomp2" -0.577275575098367 0.75657179272855 0.756666666666667
"18" "simpls_ncomp1" -0.577275575098367 0.75657179272855 0.756666666666667
"19" "simpls_ncomp2" -0.577275575098367 0.75657179272855 0.756666666666667
"20" "svmPoly_d_3_s_0.01" -0.384175498607994 0.789204737619187 0.8
"21" "mlp_1" -0.294623564444597 0.825690029770662 0.846666666666667
"22" "fda_prune2" -0.00634194613019309 0.875360523411917 0.883333333333333
"23" "Ibk_k2" -0.00441076279486738 0.878580469496798 0.893333333333333
"24" "bagFDA_prune2" -0.00351978083649052 0.879952617634816 0.886666666666667
"25" "rrf_mtry2" 0.00299683778498887 0.887867172669409 0.88
"26" "rrf_mtry4" 0.00299683778498887 0.887867172669409 0.88
"27" "rrf_mtry8" 0.00299683778498887 0.887867172669409 0.88
"28" "rrf_mtry16" 0.00299683778498887 0.887867172669409 0.88
"29" "rrf_mtry32" 0.00299683778498887 0.887867172669409 0.88
"30" "rrf_mtry64" 0.00299683778498887 0.887867172669409 0.88
"31" "rrf_mtry128" 0.00299683778498887 0.887867172669409 0.88
"32" "knn_k2" 0.0044295654425241 0.889132140096155 0.89
"33" "Ibk_k1" 0.00983570574130626 0.892582739800368 0.876666666666667
"34" "MinorityClass" 0.0128074519465371 0.893765723721811 0.22
"35" "knn_k1" 0.0317545773737619 0.896333744304028 0.886666666666667
"36" "rbf" 0.0320644320237093 0.89634794422714 0.893333333333333
"37" "SMV" 0.151876360698027 0.898925677728212 0.906666666666667
"38" "svmLineart_C0.1" 0.151876360698027 0.898925677728212 0.906666666666667
"39" "svmPoly_d_2_s_0.1" 0.151876360698027 0.898925677728212 0.906666666666667
"40" "sda_L0.0" 0.414618854219014 0.905778035078225 0.91
"41" "sda_L0.5" 0.414618854219014 0.905778035078225 0.91
"42" "sda_L1.0" 0.414618854219014 0.905778035078225 0.91
"43" "gbm_2_150" 0.469816376333076 0.906422939562432 0.913333333333333
"44" "gbm_3_150" 0.668158352798944 0.91509013276394 0.92
"45" "parRF_mtry16" 0.66864777770837 0.9154556156432 0.926666666666667
"46" "parRF_mtry128" 0.66864777770837 0.9154556156432 0.926666666666667
"47" "W_NB" 0.676650017841494 0.920897638021323 0.92
"48" "NB" 0.676650017841494 0.920897638021323 0.92
"49" "NB_laplace" 0.676650017841494 0.920897638021323 0.92
"50" "gbm_2_50" 0.676726293275496 0.920934852595566 0.926666666666667
"51" "parRF_mtry32" 0.676755686825309 0.920949117873458 0.926666666666667
"52" "gbm_3_100" 0.676786547330257 0.920964049918783 0.92
