"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"119" "gcvEarth_d2" 0.2685 0.800049496948782 0.7905 0.8
"120" "gcvEarth_d3" 0.2694 0.800083650064887 0.777 0.8001
"95" "parRF_mtry2" 0.2952 0.800653176266464 0.8311 0.8007
"81" "rrf_mtry2" 0.384 0.80251740055724 0.777 0.8025
"20" "fda_prune17" 0.452 0.803838833979166 0.7973 0.8038
"118" "gcvEarth_d1" 0.491 0.804546943316197 0.8041 0.8045
"61" "gbm_1_100" 0.5559 0.805642310893565 0.7973 0.8056
"64" "gbm_2_100" 0.6546 0.807121225376811 0.7973 0.8071
"65" "gbm_2_150" 0.6574 0.807164356950436 0.8243 0.8072
"74" "rf_mtry2" 0.6741 0.810326705200324 0.8378 0.8103
"75" "rf_mtry4" 0.6762 0.815426265485069 0.8243 0.8154
"96" "parRF_mtry4" 0.6762 0.815426265485069 0.8176 0.8154
"67" "gbm_3_100" 0.6774 0.820066530703649 0.8243 0.8201
"60" "gbm_1_50" 0.6779 0.821990660218178 0.8176 0.822
"62" "gbm_1_150" 0.6779 0.821993769804113 0.8108 0.822
"66" "gbm_3_50" 0.6779 0.821986104772001 0.8108 0.822
"68" "gbm_3_150" 0.6779 0.822002673178903 0.8108 0.822
"3" "J48" 0.6882 0.829770883227988 0.8041 0.8298
"4" "J48Unp" 0.6882 0.829770883227988 0.8041 0.8298
"72" "bagFDA_prune8" 0.6884 0.829776672885364 0.8311 0.8298
"126" "OptimalClass" 0.6889 0.829791346186582 1 0.8298
"63" "gbm_2_50" 0.6921 0.829861881132383 0.8243 0.8299
"19" "fda_prune9" 0.6925 0.829869623835687 0.7973 0.8299
"82" "rrf_mtry4" 0.6928 0.829875153281367 0.7905 0.8299
"83" "rrf_mtry8" 0.6956 0.829919228613007 0.7703 0.8299
"85" "rrf_mtry32" 0.7541 0.830658564888146 0.7703 0.8307
"69" "treeBag" 1.004 0.836178916393917 0.8108 0.8362
"87" "rrf_mtry128" 1.0151 0.836476507310916 0.7703 0.8365
"84" "rrf_mtry16" 1.1589 0.837733593070959 0.7838 0.8377
"86" "rrf_mtry64" 1.1589 0.837733593070959 0.7838 0.8377
"76" "rf_mtry8" 1.6424 0.841026176186498 0.8446 0.841
"99" "parRF_mtry32" 1.671 0.841193442812883 0.8041 0.8412
"97" "parRF_mtry8" 1.996 0.847661572465815 0.8446 0.8477
"77" "rf_mtry16" 1.9966 0.847671883459523 0.8108 0.8477
"100" "parRF_mtry64" 1.9979 0.847689263668343 0.8176 0.8477
"98" "parRF_mtry16" 1.9988 0.847698439261755 0.8176 0.8477
"78" "rf_mtry32" 2.0001 0.84770936575053 0.8176 0.8477
"79" "rf_mtry64" 2.0001 0.84770936575053 0.8176 0.8477
"80" "rf_mtry128" 2.0001 0.84770936575053 0.8176 0.8477
"101" "parRF_mtry128" 2.1171 0.848287702061537 0.8243 0.8483
