"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"73" "bagFDA_prune16" 0.9553 0.576191286228181 0.5941 0.5762
"96" "parRF_mtry4" 1.1782 0.575950408046596 0.5974 0.576
"46" "svmLineart_C0.1" 1.2919 0.577064346926488 0.5941 0.5771
"56" "svmPoly_d_2_s_0.1" 1.2919 0.577064346926488 0.5941 0.5771
"75" "rf_mtry4" 1.2978 0.577190219569416 0.5941 0.5772
"95" "parRF_mtry2" 1.3599 0.57885712398152 0.5842 0.5789
"60" "gbm_1_50" 1.3657 0.579016998220542 0.6073 0.579
"40" "SMV" 1.4022 0.579871420655808 0.5875 0.5799
"118" "gcvEarth_d1" 1.4693 0.580656131836039 0.5908 0.5807
"33" "avNNet_decay1e04" 1.4733 0.580678868269532 0.5545 0.5807
"74" "rf_mtry2" 1.5595 0.580849560906633 0.5809 0.5808
"43" "svmRadialCost_C1" 1.5736 0.580841317646091 0.604 0.5808
"55" "svmPoly_d_2_s_0.01" 1.6994 0.580640851518366 0.5743 0.5806
"94" "cforest_mtry128" 1.9499 0.58052259938966 0.5842 0.5805
"93" "cforest_mtry64" 1.9699 0.580578993250264 0.5875 0.5806
"92" "cforest_mtry32" 1.9753 0.580598164323358 0.5842 0.5806
"91" "cforest_mtry16" 1.9991 0.580707298074576 0.5743 0.5807
"90" "cforest_mtry8" 2.0218 0.580855437893964 0.5875 0.5809
"89" "cforest_mtry4" 2.0272 0.580898448085645 0.5875 0.5809
"72" "bagFDA_prune8" 2.0948 0.581691513301569 0.5974 0.5817
"58" "svmPoly_d_3_s_0.01" 2.0998 0.581765815236256 0.5875 0.5818
"115" "pls_ncomp2" 2.1104 0.581929472580422 0.5974 0.5819
"117" "simpls_ncomp2" 2.1104 0.581929472580422 0.5974 0.5819
"71" "bagFDA_prune4" 2.2686 0.584879979409726 0.5842 0.5849
"114" "pls_ncomp1" 2.4818 0.587192938709664 0.6073 0.5872
"116" "simpls_ncomp1" 2.4818 0.587192938709664 0.6073 0.5872
"45" "svmLinear_C0.01" 2.7506 0.588472728384489 0.5809 0.5885
"52" "svmPoly_d_1_s_0.01" 2.7506 0.588472728384489 0.5809 0.5885
"88" "cforest_mtry2" 2.7731 0.58889409356273 0.5776 0.5889
"70" "bagFDA_prune2" 3.065 0.590444050229972 0.5644 0.5904
"35" "avNNet_decay0" 3.0749 0.590401491493667 0.5413 0.5904
"41" "svmRadialCost_C0.01" 3.0749 0.590401491493667 0.5413 0.5904
"42" "svmRadialCost_C0.1" 3.0749 0.590401491493667 0.5413 0.5904
"51" "svmPoly_d_1_s_0.001" 3.0749 0.590401491493667 0.5413 0.5904
"54" "svmPoly_d_2_s_0.001" 3.0749 0.590401491493667 0.5413 0.5904
"57" "svmPoly_d_3_s_0.001" 3.0749 0.590401491493667 0.5413 0.5904
"124" "MajorityClass" 3.0749 0.590401491493667 0.5413 0.5904
