"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"68" "gbm_3_150" 1.4333 0.847745710655168 0.8226 0.8477
"65" "gbm_2_150" 1.4527 0.848162695242946 0.8419 0.8482
"33" "avNNet_decay1e04" 1.4662 0.848446917934503 0.8419 0.8484
"118" "gcvEarth_d1" 1.4759 0.848645614057711 0.8419 0.8486
"61" "gbm_1_100" 1.5063 0.849247164682463 0.8323 0.8492
"91" "cforest_mtry16" 1.5108 0.849334077145405 0.8548 0.8493
"47" "svmLinear_C1" 1.5134 0.849384004597711 0.8742 0.8494
"67" "gbm_3_100" 1.5185 0.849481998516044 0.829 0.8495
"49" "svmLinear_C4" 1.5218 0.84954327294006 0.8677 0.8495
"50" "svmLinear_C8" 1.5218 0.84954327294006 0.8677 0.8495
"93" "cforest_mtry64" 1.532 0.849734121784018 0.8548 0.8497
"29" "mlp_3" 1.5429 0.849933187765709 0.8613 0.8499
"48" "svmLinear_C2" 1.5525 0.850105895652551 0.8677 0.8501
"63" "gbm_2_50" 1.5625 0.850284319457922 0.8355 0.8503
"90" "cforest_mtry8" 1.5649 0.850326052285894 0.8581 0.8503
"5" "LMT" 1.5823 0.850626657758478 0.8645 0.8506
"6" "LMT_CV" 1.5823 0.850626657758478 0.8645 0.8506
"7" "LMT_AIC" 1.5827 0.85063433968805 0.8645 0.8506
"31" "mlp_7" 1.6324 0.851450340670393 0.8645 0.8515
"94" "cforest_mtry128" 1.6651 0.851954373120322 0.8548 0.852
"32" "mlp_9" 1.6673 0.85198812329607 0.8581 0.852
"72" "bagFDA_prune8" 1.6867 0.852276612057097 0.871 0.8523
"19" "fda_prune9" 1.7549 0.85323310654699 0.8452 0.8532
"20" "fda_prune17" 1.7549 0.85323310654699 0.8452 0.8532
"34" "avNNet_decay01" 1.8753 0.854760321050355 0.8742 0.8548
"73" "bagFDA_prune16" 1.9116 0.85519448467537 0.8516 0.8552
"95" "parRF_mtry2" 2.1733 0.858436198686871 0.8452 0.8584
"74" "rf_mtry2" 2.5925 0.865402214205187 0.8581 0.8654
"79" "rf_mtry64" 2.6352 0.865981469024618 0.8419 0.866
"99" "parRF_mtry32" 2.656 0.866248394180014 0.8387 0.8662
"97" "parRF_mtry8" 2.6587 0.866283031026816 0.8516 0.8663
"96" "parRF_mtry4" 2.8045 0.867909477204567 0.8452 0.8679
"100" "parRF_mtry64" 2.8536 0.868375369659171 0.8419 0.8684
"101" "parRF_mtry128" 2.8573 0.868408685732395 0.8484 0.8684
"76" "rf_mtry8" 3.0916 0.870164752712802 0.8484 0.8702
"75" "rf_mtry4" 3.0946 0.870183351327592 0.8516 0.8702
"78" "rf_mtry32" 3.1928 0.870726864286932 0.8484 0.8707
"98" "parRF_mtry16" 3.2149 0.870835536956397 0.8452 0.8708
"80" "rf_mtry128" 3.2175 0.870847793786759 0.8484 0.8708
"77" "rf_mtry16" 3.2493 0.870995562075455 0.8452 0.871
