"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"119" "gcvEarth_d2" 0.6996 0.404218116689775 0.4242 0.4042
"111" "Ibk_k5" 0.7418 0.401286771030021 0.4212 0.4013
"88" "cforest_mtry2" 0.7447 0.401083217998631 0.4485 0.4011
"120" "gcvEarth_d3" 0.7447 0.401081358096975 0.4182 0.4011
"23" "mda_subc4" 0.8049 0.396853502866185 0.3545 0.3969
"13" "JRip_Unp" 0.8598 0.392956916936808 0.4091 0.393
"112" "Ibk_k7" 0.8883 0.390917507919976 0.4182 0.3909
"27" "rbf" 0.9325 0.387732497822668 0.403 0.3877
"29" "mlp_3" 1.02 0.381337752440543 0.4 0.3813
"110" "Ibk_k3" 1.1327 0.372864005335566 0.3788 0.3729
"71" "bagFDA_prune4" 1.2053 0.367064473821257 0.3788 0.3671
"11" "ctree_c0.99" 1.2183 0.365967421931385 0.3636 0.366
"12" "JRip" 1.2183 0.365967421931385 0.3636 0.366
"109" "Ibk_k2" 1.2422 0.363862232770021 0.3758 0.3639
"103" "knn_k2" 1.2533 0.362835326232089 0.3333 0.3628
"45" "svmLinear_C0.01" 1.3112 0.356589350235796 0.3758 0.3566
"52" "svmPoly_d_1_s_0.01" 1.3112 0.356589350235796 0.3758 0.3566
"70" "bagFDA_prune2" 1.3329 0.353611731111764 0.3455 0.3536
"33" "avNNet_decay1e04" 1.408 0.338983233480836 0.3909 0.339
"115" "pls_ncomp2" 1.5195 0.315336200011367 0.3697 0.3153
"117" "simpls_ncomp2" 1.5195 0.315336200011367 0.3697 0.3153
"36" "pcaNNet" 1.9071 0.268850802329682 0.2848 0.2689
"18" "fda_prune2" 1.9891 0.259892349792948 0.2939 0.2599
"114" "pls_ncomp1" 2.0747 0.249116362537547 0.3273 0.2491
"116" "simpls_ncomp1" 2.0747 0.249116362537547 0.3273 0.2491
"28" "mlp_1" 2.5204 0.221276179299185 0.2697 0.2213
"41" "svmRadialCost_C0.01" 2.585 0.218572158699514 0.2545 0.2186
"42" "svmRadialCost_C0.1" 2.585 0.218572158699514 0.2545 0.2186
"51" "svmPoly_d_1_s_0.001" 2.585 0.218572158699514 0.2545 0.2186
"54" "svmPoly_d_2_s_0.001" 2.585 0.218572158699514 0.2545 0.2186
"57" "svmPoly_d_3_s_0.001" 2.585 0.218572158699514 0.2545 0.2186
"124" "MajorityClass" 2.585 0.218572158699514 0.2545 0.2186
"35" "avNNet_decay0" 2.8725 0.207986575819111 0.2364 0.208
"123" "RandomClass_C" 4.878 0.129534992527347 0.1091 0.1295
"121" "RandomClass_A" 4.9802 0.123762174296356 0.1242 0.1238
"122" "RandomClass_B" 5.0418 0.120579063207546 0.1394 0.1206
"25" "NB" 5.8301 0.0995354855578284 0.1091 0.0995
"26" "NB_laplace" 5.8301 0.0995354855578284 0.1091 0.0995
"125" "MinorityClass" 5.8957 0.0985575555351119 0.0182 0.0986
"127" "PessimalClass" 5.8957 0.0985575555345819 0 0.0986
