"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"32" "mlp_9" 0.7579 0.823824010685302 0.8259 0.8238
"30" "mlp_5" 0.785 0.824811782420814 0.837 0.8248
"57" "svmPoly_d_3_s_0.001" 0.7968 0.825218457224931 0.837 0.8252
"31" "mlp_7" 0.8246 0.826106243553396 0.8296 0.8261
"94" "cforest_mtry128" 0.8526 0.826921459380114 0.8222 0.8269
"90" "cforest_mtry8" 0.8714 0.827431446396486 0.8333 0.8274
"24" "W_NB" 0.9041 0.828254528733434 0.837 0.8283
"21" "mda_subc2" 0.9483 0.829270905340205 0.8 0.8293
"114" "pls_ncomp1" 1.0696 0.831811903282595 0.8296 0.8318
"116" "simpls_ncomp1" 1.0696 0.831811903282595 0.8296 0.8318
"33" "avNNet_decay1e04" 1.1425 0.833306039409367 0.8333 0.8333
"106" "knn_k7" 1.1426 0.833307442226475 0.8259 0.8333
"105" "knn_k5" 1.1835 0.834130104484953 0.8296 0.8341
"39" "lvq_5" 1.2226 0.834886705617995 0.8593 0.8349
"5" "LMT" 1.2474 0.835342907143392 0.8148 0.8353
"6" "LMT_CV" 1.2603 0.835572842006711 0.8111 0.8356
"107" "knn_k9" 1.2889 0.836059259765892 0.8481 0.8361
"42" "svmRadialCost_C0.1" 1.3933 0.837589781265373 0.837 0.8376
"25" "NB" 1.414 0.837852776554842 0.8407 0.8379
"26" "NB_laplace" 1.414 0.837852776554842 0.8407 0.8379
"15" "sda_L0.0" 1.5443 0.839306682676229 0.8259 0.8393
"17" "sda_L1.0" 1.5598 0.839462318291937 0.8444 0.8395
"49" "svmLinear_C4" 1.5784 0.839645117553154 0.8222 0.8396
"50" "svmLinear_C8" 1.5784 0.839645117553154 0.8222 0.8396
"47" "svmLinear_C1" 1.5889 0.83974737680083 0.8222 0.8397
"45" "svmLinear_C0.01" 1.6144 0.839988820793767 0.8407 0.84
"52" "svmPoly_d_1_s_0.01" 1.6144 0.839988820793767 0.8407 0.84
"48" "svmLinear_C2" 1.6417 0.840241099616035 0.8259 0.8402
"55" "svmPoly_d_2_s_0.01" 1.6473 0.840291919547956 0.8407 0.8403
"7" "LMT_AIC" 1.7511 0.841189081704552 0.8333 0.8412
"40" "SMV" 1.9694 0.842814991468418 0.837 0.8428
"16" "sda_L0.5" 2.0388 0.843263538228637 0.8481 0.8433
"115" "pls_ncomp2" 2.1935 0.844150909376971 0.837 0.8442
"117" "simpls_ncomp2" 2.1935 0.844150909376971 0.837 0.8442
"43" "svmRadialCost_C1" 2.3648 0.844970508102273 0.8407 0.845
"35" "avNNet_decay0" 2.383 0.845048819045781 0.8481 0.845
"46" "svmLineart_C0.1" 2.388 0.845070097184119 0.8444 0.8451
"56" "svmPoly_d_2_s_0.1" 2.388 0.845070097184119 0.8444 0.8451
"58" "svmPoly_d_3_s_0.01" 2.727 0.846261896036649 0.8481 0.8463
