"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"34" "avNNet_decay01" 0.7383 0.691080891731198 0.7075 0.6911
"9" "ctree_c0.01" 0.7475 0.692449005326014 0.6321 0.6924
"10" "ctree_c0.05" 0.7475 0.692449005326014 0.6321 0.6924
"118" "gcvEarth_d1" 0.7559 0.693645081614148 0.6792 0.6936
"1" "c5.0" 0.7568 0.693774605081758 0.6981 0.6938
"50" "svmLinear_C8" 0.7723 0.69589432274944 0.6698 0.6959
"81" "rrf_mtry2" 0.811 0.700705721730573 0.6887 0.7007
"8" "rpart" 0.8207 0.701830619182705 0.6887 0.7018
"90" "cforest_mtry8" 0.8339 0.703318350925792 0.6604 0.7033
"94" "cforest_mtry128" 0.8411 0.704119206182234 0.6698 0.7041
"73" "bagFDA_prune16" 0.8447 0.704521324558376 0.7075 0.7045
"93" "cforest_mtry64" 0.8473 0.704809310527319 0.6698 0.7048
"92" "cforest_mtry32" 0.8478 0.704868025175015 0.6698 0.7049
"88" "cforest_mtry2" 0.8504 0.705161384710292 0.6698 0.7052
"49" "svmLinear_C4" 0.8581 0.706014516784778 0.6981 0.706
"48" "svmLinear_C2" 0.8732 0.707753089866832 0.7075 0.7078
"60" "gbm_1_50" 0.9786 0.721455812632198 0.6792 0.7215
"89" "cforest_mtry4" 0.9806 0.721649774632082 0.6792 0.7216
"91" "cforest_mtry16" 1.0049 0.723783544598403 0.6981 0.7238
"67" "gbm_3_100" 1.011 0.724253995833778 0.7075 0.7243
"66" "gbm_3_50" 1.014 0.724484515966392 0.6887 0.7245
"72" "bagFDA_prune8" 1.1022 0.730215325853677 0.7358 0.7302
"99" "parRF_mtry32" 1.2253 0.737175101816911 0.6887 0.7372
"63" "gbm_2_50" 1.37 0.748507531293089 0.717 0.7485
"100" "parRF_mtry64" 1.3825 0.749472591287799 0.6981 0.7495
"77" "rf_mtry16" 1.4141 0.751522856042782 0.6981 0.7515
"69" "treeBag" 1.4157 0.751617578397983 0.717 0.7516
