"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"33" "avNNet_decay1e04" 0.3649 0.502255435778232 0.5563 0.5023
"35" "avNNet_decay0" 0.3735 0.502377312185657 0.5629 0.5024
"91" "cforest_mtry16" 0.3845 0.502529103029156 0.5232 0.5025
"14" "PART" 0.4178 0.50297865315138 0.5762 0.503
"1" "c5.0" 0.4712 0.503660210786675 0.5166 0.5037
"36" "pcaNNet" 0.6613 0.52078631710183 0.5629 0.5208
"63" "gbm_2_50" 0.6696 0.528858988171551 0.5497 0.5289
"65" "gbm_2_150" 0.6733 0.532969960351464 0.5298 0.533
"66" "gbm_3_50" 0.6787 0.539378907122613 0.5563 0.5394
"103" "knn_k2" 0.6809 0.541953344541799 0.4768 0.542
"67" "gbm_3_100" 0.6821 0.543463952277583 0.5695 0.5435
"3" "J48" 0.6881 0.550929167837552 0.5629 0.5509
"4" "J48Unp" 0.6881 0.550929167837552 0.5629 0.5509
"68" "gbm_3_150" 0.6955 0.559726547509187 0.5497 0.5597
"95" "parRF_mtry2" 1.2719 0.606345466438236 0.5629 0.6063
"74" "rf_mtry2" 1.5564 0.609017449415809 0.596 0.609
"27" "rbf" 1.8585 0.644493162148207 0.596 0.6445
"102" "knn_k1" 1.8592 0.644525940196863 0.596 0.6445
"69" "treeBag" 1.872 0.64493330816452 0.596 0.6449
"108" "Ibk_k1" 2.0224 0.648278823287676 0.5894 0.6483
"100" "parRF_mtry64" 2.0484 0.650404206532898 0.6159 0.6504
"79" "rf_mtry64" 2.0494 0.650543376504579 0.6291 0.6505
"80" "rf_mtry128" 2.0495 0.650556663810071 0.6159 0.6506
"96" "parRF_mtry4" 2.0495 0.650560234228002 0.6225 0.6506
"126" "OptimalClass" 2.1167 0.663962972972413 1 0.664
"101" "parRF_mtry128" 2.1713 0.664946587048427 0.6358 0.6649
"87" "rrf_mtry128" 2.4703 0.664679094671952 0.6093 0.6647
"97" "parRF_mtry8" 2.5531 0.664450431266901 0.6291 0.6645
"82" "rrf_mtry4" 2.5537 0.664448603184018 0.6026 0.6644
"84" "rrf_mtry16" 2.5537 0.664448603184018 0.6026 0.6644
"85" "rrf_mtry32" 2.5542 0.664447059049712 0.6093 0.6644
"83" "rrf_mtry8" 2.5693 0.664400065678919 0.6093 0.6644
"99" "parRF_mtry32" 2.724 0.663844689261253 0.6225 0.6638
"98" "parRF_mtry16" 2.7749 0.66363727369881 0.6225 0.6636
"81" "rrf_mtry2" 2.7875 0.663584115070301 0.6026 0.6636
"86" "rrf_mtry64" 2.791 0.663569411286136 0.6225 0.6636
"76" "rf_mtry8" 2.8015 0.663525032593726 0.6358 0.6635
"77" "rf_mtry16" 2.8171 0.663457938378318 0.6358 0.6635
"75" "rf_mtry4" 2.8484 0.663321575237488 0.6358 0.6633
"78" "rf_mtry32" 2.8484 0.663321575237488 0.6358 0.6633
