"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"42" "svmRadialCost_C0.1" 0.8146 0.836546680099829 0.837 0.8365
"61" "gbm_1_100" 0.8399 0.836833985438715 0.8407 0.8368
"66" "gbm_3_50" 0.904 0.837559208301554 0.8333 0.8376
"92" "cforest_mtry32" 1.0468 0.839159410271779 0.8333 0.8392
"118" "gcvEarth_d1" 1.0477 0.839169135584028 0.8667 0.8392
"34" "avNNet_decay01" 1.0503 0.839197978788936 0.8333 0.8392
"60" "gbm_1_50" 1.1011 0.839756200367249 0.8444 0.8398
"63" "gbm_2_50" 1.1099 0.839852252768334 0.8481 0.8399
"71" "bagFDA_prune4" 1.2379 0.841218073890207 0.8519 0.8412
"73" "bagFDA_prune16" 1.2487 0.84133091242942 0.8593 0.8413
"90" "cforest_mtry8" 1.2546 0.841392393243311 0.837 0.8414
"89" "cforest_mtry4" 1.2592 0.841441279336332 0.8481 0.8414
"72" "bagFDA_prune8" 1.265 0.841501201427885 0.8593 0.8415
"91" "cforest_mtry16" 1.4008 0.842916223235996 0.8296 0.8429
"93" "cforest_mtry64" 1.4062 0.842973833305983 0.8333 0.843
"94" "cforest_mtry128" 1.4062 0.842973833305983 0.8333 0.843
"23" "mda_subc4" 1.4136 0.843052338424425 0.837 0.8431
"21" "mda_subc2" 1.711 0.846188923188584 0.8296 0.8462
"22" "mda_subc3" 1.7308 0.846372293475711 0.8333 0.8464
"25" "NB" 1.8276 0.847159577817578 0.8519 0.8472
"26" "NB_laplace" 1.8276 0.847159577817578 0.8519 0.8472
"5" "LMT" 1.8342 0.847206305121009 0.8296 0.8472
"6" "LMT_CV" 1.8342 0.847206305121009 0.8296 0.8472
"17" "sda_L1.0" 1.8379 0.847232282228244 0.8407 0.8472
"50" "svmLinear_C8" 1.8723 0.847462343680257 0.8296 0.8475
"49" "svmLinear_C4" 1.8899 0.847571926873147 0.8333 0.8476
"7" "LMT_AIC" 1.8971 0.847615240218415 0.8296 0.8476
"47" "svmLinear_C1" 2.0498 0.848356317042746 0.8407 0.8484
"48" "svmLinear_C2" 2.0535 0.848370620859664 0.837 0.8484
"43" "svmRadialCost_C1" 2.0549 0.848375982319953 0.8519 0.8484
"45" "svmLinear_C0.01" 2.0946 0.848523330925344 0.8407 0.8485
"52" "svmPoly_d_1_s_0.01" 2.0946 0.848523330925344 0.8407 0.8485
"46" "svmLineart_C0.1" 2.1386 0.848672006887977 0.837 0.8487
"56" "svmPoly_d_2_s_0.1" 2.1386 0.848672006887977 0.837 0.8487
"55" "svmPoly_d_2_s_0.01" 2.1437 0.848688249648838 0.8444 0.8487
"15" "sda_L0.0" 2.1697 0.848768741397231 0.8407 0.8488
"58" "svmPoly_d_3_s_0.01" 2.209 0.848883149358472 0.8556 0.8489
"16" "sda_L0.5" 2.2785 0.849066082070506 0.8481 0.8491
"40" "SMV" 2.4153 0.849374064883158 0.8519 0.8494
