"methods" "abil" "avgProbs" "accuracy"
"66" "gbm_3_50" -0.00468285219946337 0.730381354516823 0.73
"77" "rf_mtry16" -0.00224223647535753 0.730610485857285 0.69
"14" "PART" 0.000579460930756243 0.730871506599079 0.715
"97" "parRF_mtry8" 0.00426859958732428 0.731206483067176 0.69
"100" "parRF_mtry64" 0.00579124332059013 0.731342667896103 0.69
"99" "parRF_mtry32" 0.00816063143396524 0.731552186770426 0.695
"98" "parRF_mtry16" 0.0110271255163272 0.731801779838949 0.695
"79" "rf_mtry64" 0.015299446061723 0.732165964527558 0.7
"64" "gbm_2_100" 0.0172948162029024 0.732332885987958 0.695
"80" "rf_mtry128" 0.017396717297413 0.732341356786891 0.705
"76" "rf_mtry8" 0.0240484128263211 0.732883176888232 0.7
"78" "rf_mtry32" 0.0278275016648524 0.733181440186871 0.71
"13" "JRip_Unp" 0.0317477076796063 0.733483736897321 0.745
"53" "svmPoly_d_1_s_0.1" 0.0685072779814969 0.736007082498381 0.765
"3" "J48" 0.0771682151582152 0.736532451999397 0.72
"4" "J48Unp" 0.0771682151582152 0.736532451999397 0.72
"74" "rf_mtry2" 0.080995789546494 0.736757772202838 0.7
"35" "avNNet_decay0" 0.0817193256790271 0.73679991996119 0.73
"33" "avNNet_decay1e04" 0.0940707601236913 0.737499255045952 0.73
"9" "ctree_c0.01" 0.1366801986244 0.7396920265826 0.71
"10" "ctree_c0.05" 0.1366801986244 0.7396920265826 0.71
"8" "rpart" 0.167999993106562 0.74118422529295 0.73
"62" "gbm_1_150" 0.170781682894746 0.741314978354419 0.735
"1" "c5.0" 0.196646914191979 0.742533147688851 0.74
"6" "LMT_CV" 0.196673848707655 0.742534424958103 0.74
"7" "LMT_AIC" 0.196673848707655 0.742534424958103 0.74
"105" "knn_k5" 0.289169227556696 0.747236989123583 0.745
"36" "pcaNNet" 0.367189063853665 0.751683771517833 0.715
"61" "gbm_1_100" 0.371504406511257 0.751933649203467 0.755
"111" "Ibk_k5" 0.515941914598687 0.75933727956118 0.75
"37" "lvq_1" 0.5963759271885 0.762367966322907 0.76
"2" "c5.0_winnow" 0.637094608377505 0.763793534335144 0.76
"11" "ctree_c0.99" 0.637094608377505 0.763793534335144 0.76
"12" "JRip" 0.637094608377505 0.763793534335144 0.76
"88" "cforest_mtry2" 0.637094608377505 0.763793534335144 0.76
"89" "cforest_mtry4" 0.637094608377505 0.763793534335144 0.76
"90" "cforest_mtry8" 0.637094608377505 0.763793534335144 0.76
"91" "cforest_mtry16" 0.637094608377505 0.763793534335144 0.76
"92" "cforest_mtry32" 0.637094608377505 0.763793534335144 0.76
"93" "cforest_mtry64" 0.637094608377505 0.763793534335144 0.76
"94" "cforest_mtry128" 0.637094608377505 0.763793534335144 0.76
"5" "LMT" 0.641228073316255 0.763937611934755 0.76
"112" "Ibk_k7" 0.657352371824992 0.764499024586897 0.76
"21" "mda_subc2" 0.714422802512872 0.766454717610017 0.76
"73" "bagFDA_prune16" 0.730723219706546 0.766992873330552 0.75
"121" "gcvEarth_d2" 0.730954951819437 0.767000427898318 0.755
"122" "gcvEarth_d3" 0.730954951819437 0.767000427898318 0.755
"19" "fda_prune9" 0.749079238893673 0.767581968580475 0.76
"20" "fda_prune17" 0.749079238893673 0.767581968580475 0.76
"120" "gcvEarth_d1" 0.749079238893673 0.767581968580475 0.76
"34" "avNNet_decay01" 0.779950039298694 0.768525399401281 0.765
"63" "gbm_2_50" 0.902922767965744 0.77160283756826 0.75
"39" "lvq_5" 0.962094267495349 0.772710967912183 0.765
"60" "gbm_1_50" 0.966562784614671 0.772786836110928 0.76
"23" "mda_subc4" 1.04752564455644 0.774032728197057 0.77
"72" "bagFDA_prune8" 1.06044657320214 0.774216193718304 0.765
"71" "bagFDA_prune4" 1.06283791232501 0.774249879985699 0.77
"38" "lvq_3" 1.17563739851628 0.775806752983044 0.77
"106" "knn_k7" 1.37137750062971 0.778466389043776 0.77
"113" "Ibk_k9" 1.4538263298375 0.779394097707131 0.78
"29" "mlp_3" 1.48396454168458 0.779685322401357 0.77
"30" "mlp_5" 1.48396454168458 0.779685322401357 0.77
"31" "mlp_7" 1.48396454168458 0.779685322401357 0.77
"32" "mlp_9" 1.48396454168458 0.779685322401357 0.77
"22" "mda_subc3" 1.4871626879733 0.779714718751674 0.775
"43" "svmRadialCost_C1" 1.4871626879733 0.779714718751674 0.775
"44" "svmRadialCost_C2" 1.4871626879733 0.779714718751674 0.775
"59" "svmPoly_d_3_s_0.1" 1.4871626879733 0.779714718751674 0.775
"107" "knn_k9" 1.4871626879733 0.779714718751674 0.775
"128" "OptimalClass" 4.97640388787112 0.889669998245848 1
