"methods" "abil" "avgProbs" "accuracy"
"86" "rrf_mtry64" 0.661373309041904 0.853122352138861 0.795
"87" "rrf_mtry128" 0.661373309041904 0.853122352138861 0.795
"13" "JRip_Unp" 0.671532038205156 0.854562144953359 0.865
"93" "cforest_mtry64" 0.695492949050885 0.85757558949123 0.865
"100" "parRF_mtry64" 0.702527493102274 0.858364766428162 0.845
"75" "rf_mtry4" 0.70607392799559 0.858747218226457 0.85
"77" "rf_mtry16" 0.70607392799559 0.858747218226457 0.85
"78" "rf_mtry32" 0.70607392799559 0.858747218226457 0.85
"79" "rf_mtry64" 0.70607392799559 0.858747218226457 0.85
"101" "parRF_mtry128" 0.70607392799559 0.858747218226457 0.85
"74" "rf_mtry2" 0.707862504626846 0.858936278339312 0.855
"76" "rf_mtry8" 0.707862504626846 0.858936278339312 0.855
"80" "rf_mtry128" 0.707862504626846 0.858936278339312 0.855
"98" "parRF_mtry16" 0.707862504626846 0.858936278339312 0.855
"96" "parRF_mtry4" 0.707984600922688 0.858949092023052 0.855
"95" "parRF_mtry2" 0.709155428593694 0.859071371416408 0.86
"99" "parRF_mtry32" 0.710627261483401 0.859223564948049 0.86
"27" "rbf" 0.731816109001337 0.861235725621393 0.835
"42" "svmRadialCost_C0.1" 0.738632697691347 0.861816280666674 0.87
"68" "gbm_3_150" 0.751406663638117 0.862824211296008 0.84
"24" "W_NB" 0.755842992255242 0.8631511408169 0.875
"25" "NB" 0.755842992255242 0.8631511408169 0.875
"26" "NB_laplace" 0.755842992255242 0.8631511408169 0.875
"105" "knn_k5" 0.785583677624807 0.865066995109959 0.865
"106" "knn_k7" 0.790345801126505 0.865333280163865 0.87
"110" "Ibk_k3" 0.816139367042721 0.866610341564874 0.84
"128" "OptimalClass" 0.839818120886691 0.867572726242136 1
"104" "knn_k3" 0.85849829662584 0.868217600265811 0.85
"37" "lvq_1" 0.874030807362804 0.868690638621159 0.84
"5" "LMT" 0.883444120269105 0.868953361052161 0.865
"65" "gbm_2_150" 0.923393441193881 0.869907926754356 0.85
"14" "PART" 0.96908409099454 0.870771048490122 0.86
"3" "J48" 1.00777048338788 0.871379169704636 0.865
"4" "J48Unp" 1.00777048338788 0.871379169704636 0.865
"22" "mda_subc3" 1.20951225120568 0.873860679386105 0.88
"23" "mda_subc4" 1.20951225120568 0.873860679386105 0.88
"121" "gcvEarth_d2" 1.38500119922296 0.876813205778126 0.87
"122" "gcvEarth_d3" 1.38500119922296 0.876813205778126 0.87
"59" "svmPoly_d_3_s_0.1" 1.40169212710563 0.877062474614532 0.875
"67" "gbm_3_100" 1.4020693408924 0.877067800630609 0.865
"64" "gbm_2_100" 1.40727373524234 0.877139913007302 0.865
"1" "c5.0" 1.41145414046367 0.877196008644707 0.875
"2" "c5.0_winnow" 1.41145414046367 0.877196008644707 0.875
"9" "ctree_c0.01" 1.41145414046367 0.877196008644707 0.875
"10" "ctree_c0.05" 1.41145414046367 0.877196008644707 0.875
"11" "ctree_c0.99" 1.41145414046367 0.877196008644707 0.875
"12" "JRip" 1.41145414046367 0.877196008644707 0.875
"29" "mlp_3" 1.41950502570868 0.877299582460047 0.875
"38" "lvq_3" 1.42699003134207 0.877390830458908 0.88
"43" "svmRadialCost_C1" 1.42699003134207 0.877390830458908 0.88
"44" "svmRadialCost_C2" 1.42699003134207 0.877390830458908 0.88
"107" "knn_k9" 1.42699003134207 0.877390830458908 0.88
"111" "Ibk_k5" 1.42699003134207 0.877390830458908 0.88
"112" "Ibk_k7" 1.42699003134207 0.877390830458908 0.88
"113" "Ibk_k9" 1.42699003134207 0.877390830458908 0.88
"35" "avNNet_decay0" 1.43013423747816 0.877427778939349 0.88
"6" "LMT_CV" 1.43272372341937 0.877457618189839 0.875
"7" "LMT_AIC" 1.43272372341937 0.877457618189839 0.875
"66" "gbm_3_50" 1.4631715596944 0.877773077853425 0.875
"62" "gbm_1_150" 1.53235559839672 0.878327066214908 0.88
"30" "mlp_5" 1.53702623049936 0.878359442346962 0.88
"31" "mlp_7" 1.53702623049936 0.878359442346962 0.88
"32" "mlp_9" 1.53702623049936 0.878359442346962 0.88
"34" "avNNet_decay01" 1.53702623049936 0.878359442346962 0.88
"36" "pcaNNet" 1.53891325342104 0.878372398222368 0.88
"8" "rpart" 1.57211128018624 0.878590307911156 0.88
"63" "gbm_2_50" 1.57279641327769 0.878594631184691 0.88
"19" "fda_prune9" 1.69302280896787 0.879282454803364 0.885
"20" "fda_prune17" 1.69302280896787 0.879282454803364 0.885
"33" "avNNet_decay1e04" 1.69302280896787 0.879282454803364 0.885
"39" "lvq_5" 1.69302280896787 0.879282454803364 0.885
"60" "gbm_1_50" 1.69302280896787 0.879282454803364 0.885
"61" "gbm_1_100" 1.69302280896787 0.879282454803364 0.885
"71" "bagFDA_prune4" 1.69302280896787 0.879282454803364 0.885
"72" "bagFDA_prune8" 1.69302280896787 0.879282454803364 0.885
"73" "bagFDA_prune16" 1.69302280896787 0.879282454803364 0.885
"120" "gcvEarth_d1" 1.69302280896787 0.879282454803364 0.885
"97" "parRF_mtry8" 3.46669578494699 0.883632663922383 0.86
