"methods" "abil" "avgProbs" "accuracy"
"116" "pls_ncomp3" -3.95894410170379 0.117055733524783 0
"119" "simpls_ncomp3" -3.95894410170379 0.117055733524783 0
"129" "PessimalClass" -3.95894410170379 0.117055733524783 0
"69" "treeBag" -3.49220491191216 0.209082832602273 0.305
"123" "RandomClass_A" -3.47201035794954 0.228974679076053 0.345
"125" "RandomClass_C" -3.46071835751987 0.240604486432144 0.35
"124" "RandomClass_B" -3.45059616754428 0.251112642113771 0.375
"41" "svmRadialCost_C0.01" -2.78236387228621 0.415873074625894 0.4
"51" "svmPoly_d_1_s_0.001" -2.78236387228621 0.415873074625894 0.4
"54" "svmPoly_d_2_s_0.001" -2.78236387228621 0.415873074625894 0.4
"126" "MajorityClass" -2.78236387228621 0.415873074625894 0.4
"57" "svmPoly_d_3_s_0.001" -2.20960327478882 0.442870670662772 0.435
"55" "svmPoly_d_2_s_0.01" -0.551460592206676 0.728956941452933 0.73
"115" "pls_ncomp2" -0.551460592206676 0.728956941452933 0.73
"118" "simpls_ncomp2" -0.551460592206676 0.728956941452933 0.73
"45" "svmLinear_C0.01" -0.549375335421348 0.729056726044782 0.725
"52" "svmPoly_d_1_s_0.01" -0.549375335421348 0.729056726044782 0.725
"58" "svmPoly_d_3_s_0.01" -0.549375335421348 0.729056726044782 0.725
"114" "pls_ncomp1" -0.549375335421348 0.729056726044782 0.725
"117" "simpls_ncomp1" -0.549375335421348 0.729056726044782 0.725
"28" "mlp_1" -0.389211245446764 0.758690361490715 0.775
"70" "bagFDA_prune2" -0.0180292309930388 0.812602131493137 0.825
"18" "fda_prune2" -0.0180292309930372 0.812602131493138 0.82
"46" "svmLineart_C0.1" -0.0145833003826121 0.815365965421968 0.825
"56" "svmPoly_d_2_s_0.1" -0.0145833003826121 0.815365965421968 0.825
"40" "SMV" -0.0144809872643257 0.81545778043922 0.83
"16" "sda_L0.5" -0.00400403314819315 0.829495650384069 0.845
"17" "sda_L1.0" -0.00400403314819315 0.829495650384069 0.845
"15" "sda_L0.0" -0.00200259631223618 0.833398118307844 0.85
"47" "svmLinear_C1" 0.00629518972768019 0.851294394049278 0.875
"48" "svmLinear_C2" 0.00629518972768019 0.851294394049278 0.875
"49" "svmLinear_C4" 0.00629518972768019 0.851294394049278 0.875
"50" "svmLinear_C8" 0.00629518972768019 0.851294394049278 0.875
"109" "Ibk_k2" 0.00854571784878568 0.855366622410522 0.85
"102" "knn_k1" 0.00980279738550376 0.857247636282696 0.83
"53" "svmPoly_d_1_s_0.1" 0.01009593113847 0.857643015912929 0.88
"108" "Ibk_k1" 0.0118295211243525 0.859658673009803 0.825
"127" "MinorityClass" 0.0200361274636573 0.864109654990741 0.22
"103" "knn_k2" 0.0292013907591249 0.865399343109879 0.845
"27" "rbf" 0.207695253619086 0.874937696681293 0.875
"81" "rrf_mtry2" 0.212201184304835 0.875157047944932 0.86
"82" "rrf_mtry4" 0.212201184304835 0.875157047944932 0.86
"83" "rrf_mtry8" 0.212201184304835 0.875157047944932 0.86
"84" "rrf_mtry16" 0.212201184304835 0.875157047944932 0.86
"85" "rrf_mtry32" 0.212201184304835 0.875157047944932 0.86
"86" "rrf_mtry64" 0.212201184304835 0.875157047944932 0.86
"87" "rrf_mtry128" 0.212201184304835 0.875157047944932 0.86
"13" "JRip_Unp" 0.488651576465465 0.88102973950727 0.895
"24" "W_NB" 0.644080563964592 0.886416561406962 0.895
"21" "mda_subc2" 0.659801475170154 0.892070858246167 0.9
"25" "NB" 0.659801475170154 0.892070858246167 0.9
"26" "NB_laplace" 0.659801475170154 0.892070858246167 0.9
"88" "cforest_mtry2" 0.691447740683612 0.896521905946842 0.895
"90" "cforest_mtry8" 0.691447740683612 0.896521905946842 0.895
"74" "rf_mtry2" 0.701411792625495 0.896770983732059 0.885
"76" "rf_mtry8" 0.701411792625495 0.896770983732059 0.885
"77" "rf_mtry16" 0.701411792625495 0.896770983732059 0.885
"80" "rf_mtry128" 0.701411792625495 0.896770983732059 0.885
"100" "parRF_mtry64" 0.701411792625495 0.896770983732059 0.885
"78" "rf_mtry32" 0.701411792625535 0.89677098373206 0.88
"79" "rf_mtry64" 0.701411792625535 0.89677098373206 0.88
"99" "parRF_mtry32" 0.701411792625535 0.89677098373206 0.88
"101" "parRF_mtry128" 0.701411792625535 0.89677098373206 0.88
"97" "parRF_mtry8" 0.701411792760284 0.896770983734649 0.89
"98" "parRF_mtry16" 0.701411792760284 0.896770983734649 0.89
"95" "parRF_mtry2" 0.701411792762158 0.896770983734685 0.88
"96" "parRF_mtry4" 0.704160316184144 0.896821072177869 0.89
"120" "gcvEarth_d1" 0.782219843875644 0.897774490639698 0.895
"75" "rf_mtry4" 0.830098588104899 0.899956531147734 0.885
"67" "gbm_3_100" 0.923253346708065 0.902360073837213 0.9
"68" "gbm_3_150" 0.923253346708065 0.902360073837213 0.9
"42" "svmRadialCost_C0.1" 0.924879891212505 0.902387433852044 0.905
"65" "gbm_2_150" 0.933455887809941 0.90249781672153 0.905
"110" "Ibk_k3" 0.955016038548672 0.902697951735655 0.9
"37" "lvq_1" 0.956268709037292 0.902709050237335 0.905
"14" "PART" 1.03338685665086 0.90437347422662 0.895
"6" "LMT_CV" 1.03702178643243 0.904429446822556 0.905
"1" "c5.0" 1.03990893567947 0.904467975799773 0.9
"2" "c5.0_winnow" 1.03990893567947 0.904467975799773 0.9
"3" "J48" 1.03990893567947 0.904467975799773 0.9
"4" "J48Unp" 1.03990893567947 0.904467975799773 0.9
"9" "ctree_c0.01" 1.03990893567947 0.904467975799773 0.9
"10" "ctree_c0.05" 1.03990893567947 0.904467975799773 0.9
"11" "ctree_c0.99" 1.03990893567947 0.904467975799773 0.9
"12" "JRip" 1.03990893567947 0.904467975799773 0.9
"89" "cforest_mtry4" 1.03990893567947 0.904467975799773 0.9
"91" "cforest_mtry16" 1.03990893567947 0.904467975799773 0.9
"92" "cforest_mtry32" 1.03990893567947 0.904467975799773 0.9
"93" "cforest_mtry64" 1.03990893567947 0.904467975799773 0.9
"94" "cforest_mtry128" 1.03990893567947 0.904467975799773 0.9
"64" "gbm_2_100" 1.04605283968392 0.904537360508205 0.905
"104" "knn_k3" 1.06537042326155 0.904701695661693 0.91
"5" "LMT" 1.30905907286467 0.906167485475043 0.91
"7" "LMT_AIC" 1.30905907286467 0.906167485475043 0.91
"8" "rpart" 1.30905907286467 0.906167485475043 0.91
"19" "fda_prune9" 1.30905907286467 0.906167485475043 0.91
"20" "fda_prune17" 1.30905907286467 0.906167485475043 0.91
"22" "mda_subc3" 1.30905907286467 0.906167485475043 0.91
"23" "mda_subc4" 1.30905907286467 0.906167485475043 0.91
"29" "mlp_3" 1.30905907286467 0.906167485475043 0.91
"30" "mlp_5" 1.30905907286467 0.906167485475043 0.91
"31" "mlp_7" 1.30905907286467 0.906167485475043 0.91
"32" "mlp_9" 1.30905907286467 0.906167485475043 0.91
"33" "avNNet_decay1e04" 1.30905907286467 0.906167485475043 0.91
"34" "avNNet_decay01" 1.30905907286467 0.906167485475043 0.91
"35" "avNNet_decay0" 1.30905907286467 0.906167485475043 0.91
"38" "lvq_3" 1.30905907286467 0.906167485475043 0.91
"39" "lvq_5" 1.30905907286467 0.906167485475043 0.91
"43" "svmRadialCost_C1" 1.30905907286467 0.906167485475043 0.91
"44" "svmRadialCost_C2" 1.30905907286467 0.906167485475043 0.91
"60" "gbm_1_50" 1.30905907286467 0.906167485475043 0.91
"61" "gbm_1_100" 1.30905907286467 0.906167485475043 0.91
"62" "gbm_1_150" 1.30905907286467 0.906167485475043 0.91
"63" "gbm_2_50" 1.30905907286467 0.906167485475043 0.91
"66" "gbm_3_50" 1.30905907286467 0.906167485475043 0.91
"71" "bagFDA_prune4" 1.30905907286467 0.906167485475043 0.91
"72" "bagFDA_prune8" 1.30905907286467 0.906167485475043 0.91
"73" "bagFDA_prune16" 1.30905907286467 0.906167485475043 0.91
"105" "knn_k5" 1.30905907286467 0.906167485475043 0.91
"106" "knn_k7" 1.30905907286467 0.906167485475043 0.91
"107" "knn_k9" 1.30905907286467 0.906167485475043 0.91
"111" "Ibk_k5" 1.30905907286467 0.906167485475043 0.91
"112" "Ibk_k7" 1.30905907286467 0.906167485475043 0.91
"113" "Ibk_k9" 1.30905907286467 0.906167485475043 0.91
"121" "gcvEarth_d2" 1.30905907286467 0.906167485475043 0.91
"122" "gcvEarth_d3" 1.30905907286467 0.906167485475043 0.91
"59" "svmPoly_d_3_s_0.1" 1.30905907286496 0.906167485475044 0.905
"36" "pcaNNet" 1.309059072873 0.906167485475085 0.905
"128" "OptimalClass" 3.25236602908761 0.954129240772815 1
