"methods" "abil" "avgProbs" "accuracy"
"24" "W_NB" 0.677193105408981 0.936597132690032 0.935
"25" "NB" 0.677193105408981 0.936597132690032 0.935
"26" "NB_laplace" 0.677193105408981 0.936597132690032 0.935
"37" "lvq_1" 0.6772837690031 0.936646747713604 0.93
"39" "lvq_5" 0.677572690088273 0.936802356146402 0.945
"127" "MinorityClass" 0.690324435504912 0.94064582196986 0.21
"109" "Ibk_k2" 0.69761122628367 0.9413310379345 0.915
"102" "knn_k1" 0.699144865260883 0.941422852242413 0.905
"103" "knn_k2" 0.70065023037896 0.941502706295746 0.91
"42" "svmRadialCost_C0.1" 0.702751954377746 0.941601045617017 0.935
"108" "Ibk_k1" 0.703234864560129 0.941621884951146 0.915
"81" "rrf_mtry2" 0.710949568056596 0.941899759880418 0.91
"82" "rrf_mtry4" 0.710949568056596 0.941899759880418 0.91
"83" "rrf_mtry8" 0.710949568056596 0.941899759880418 0.91
"84" "rrf_mtry16" 0.710949568056596 0.941899759880418 0.91
"85" "rrf_mtry32" 0.710949568056596 0.941899759880418 0.91
"86" "rrf_mtry64" 0.710949568056596 0.941899759880418 0.91
"87" "rrf_mtry128" 0.710949568056596 0.941899759880418 0.91
"71" "bagFDA_prune4" 0.729594183709902 0.9424110178958 0.945
"128" "OptimalClass" 0.847194187706765 0.945777930172682 1
"68" "gbm_3_150" 0.848596176829872 0.945816314855946 0.93
"27" "rbf" 0.849179234287951 0.945831289970147 0.94
"110" "Ibk_k3" 0.849941690665842 0.94585005094782 0.94
"22" "mda_subc3" 0.850680542846624 0.945867386863002 0.945
"104" "knn_k3" 0.866495638234597 0.946110709557095 0.945
"33" "avNNet_decay1e04" 0.875482852477007 0.946197021484152 0.945
"36" "pcaNNet" 0.875482852477007 0.946197021484152 0.945
"66" "gbm_3_50" 0.875482852477007 0.946197021484152 0.945
"67" "gbm_3_100" 0.875482852477007 0.946197021484152 0.945
"8" "rpart" 0.896739817753576 0.946361246023826 0.945
"65" "gbm_2_150" 0.898784179216502 0.946375561781379 0.945
"100" "parRF_mtry64" 0.898784179216502 0.946375561781379 0.945
"29" "mlp_3" 0.911336870107705 0.946459817624058 0.945
"30" "mlp_5" 0.911336870107705 0.946459817624058 0.945
"31" "mlp_7" 0.911336870107705 0.946459817624058 0.945
"32" "mlp_9" 0.911336870107705 0.946459817624058 0.945
"35" "avNNet_decay0" 0.911336870107705 0.946459817624058 0.945
"19" "fda_prune9" 1.05887823030748 0.947200215603599 0.95
"20" "fda_prune17" 1.05887823030748 0.947200215603599 0.95
"23" "mda_subc4" 1.05887823030748 0.947200215603599 0.95
"34" "avNNet_decay01" 1.05887823030748 0.947200215603599 0.95
"38" "lvq_3" 1.05887823030748 0.947200215603599 0.95
"43" "svmRadialCost_C1" 1.05887823030748 0.947200215603599 0.95
"44" "svmRadialCost_C2" 1.05887823030748 0.947200215603599 0.95
"59" "svmPoly_d_3_s_0.1" 1.05887823030748 0.947200215603599 0.95
"60" "gbm_1_50" 1.05887823030748 0.947200215603599 0.95
"61" "gbm_1_100" 1.05887823030748 0.947200215603599 0.95
"62" "gbm_1_150" 1.05887823030748 0.947200215603599 0.95
"63" "gbm_2_50" 1.05887823030748 0.947200215603599 0.95
"64" "gbm_2_100" 1.05887823030748 0.947200215603599 0.95
"72" "bagFDA_prune8" 1.05887823030748 0.947200215603599 0.95
"73" "bagFDA_prune16" 1.05887823030748 0.947200215603599 0.95
"74" "rf_mtry2" 1.05887823030748 0.947200215603599 0.95
"75" "rf_mtry4" 1.05887823030748 0.947200215603599 0.95
"76" "rf_mtry8" 1.05887823030748 0.947200215603599 0.95
"77" "rf_mtry16" 1.05887823030748 0.947200215603599 0.95
"78" "rf_mtry32" 1.05887823030748 0.947200215603599 0.95
"79" "rf_mtry64" 1.05887823030748 0.947200215603599 0.95
"80" "rf_mtry128" 1.05887823030748 0.947200215603599 0.95
"95" "parRF_mtry2" 1.05887823030748 0.947200215603599 0.95
"96" "parRF_mtry4" 1.05887823030748 0.947200215603599 0.95
"97" "parRF_mtry8" 1.05887823030748 0.947200215603599 0.95
"98" "parRF_mtry16" 1.05887823030748 0.947200215603599 0.95
"99" "parRF_mtry32" 1.05887823030748 0.947200215603599 0.95
"101" "parRF_mtry128" 1.05887823030748 0.947200215603599 0.95
"105" "knn_k5" 1.05887823030748 0.947200215603599 0.95
"106" "knn_k7" 1.05887823030748 0.947200215603599 0.95
"107" "knn_k9" 1.05887823030748 0.947200215603599 0.95
"111" "Ibk_k5" 1.05887823030748 0.947200215603599 0.95
"112" "Ibk_k7" 1.05887823030748 0.947200215603599 0.95
"113" "Ibk_k9" 1.05887823030748 0.947200215603599 0.95
"120" "gcvEarth_d1" 1.05887823030748 0.947200215603599 0.95
"121" "gcvEarth_d2" 1.05887823030748 0.947200215603599 0.95
"122" "gcvEarth_d3" 1.05887823030748 0.947200215603599 0.95
