"methods" "abil" "avgProbs" "accuracy"
"104" "knn_k3" 0.011620265081083 0.625327984894589 0.625
"128" "OptimalClass" 0.16240051324624 0.645759065931441 1
"65" "gbm_2_150" 0.170269124191747 0.646407638500845 0.695
"67" "gbm_3_100" 0.170539726735934 0.64642837054768 0.665
"105" "knn_k5" 0.171840265353129 0.646527292054225 0.645
"111" "Ibk_k5" 0.347403533096616 0.658469021895249 0.655
"64" "gbm_2_100" 0.401152916900841 0.66174283817585 0.675
"9" "ctree_c0.01" 0.414294505882685 0.662517406788633 0.665
"10" "ctree_c0.05" 0.414294505882685 0.662517406788633 0.665
"39" "lvq_5" 0.444378049850225 0.664254618429309 0.675
"37" "lvq_1" 0.542270883733541 0.669662167754732 0.675
"66" "gbm_3_50" 0.563323980370255 0.670827312263098 0.685
"36" "pcaNNet" 0.598379583124205 0.672884719869384 0.67
"47" "svmLinear_C1" 0.663975077467023 0.684524252826646 0.655
"48" "svmLinear_C2" 0.668129106704572 0.687635939320878 0.65
"49" "svmLinear_C4" 0.668129106704572 0.687635939320878 0.65
"50" "svmLinear_C8" 0.668129106704572 0.687635939320878 0.65
"70" "bagFDA_prune2" 0.669223116445138 0.688502277289644 0.67
"42" "svmRadialCost_C0.1" 0.672196118490298 0.690853885298127 0.705
"112" "Ibk_k7" 0.675029292979801 0.692964475884131 0.685
"38" "lvq_3" 0.675299170710785 0.693152932861661 0.7
"21" "mda_subc2" 0.680163809632848 0.695989336875796 0.715
"62" "gbm_1_150" 0.692646009499597 0.699022338865741 0.705
"8" "rpart" 0.697909973819178 0.699529432978642 0.725
"61" "gbm_1_100" 0.713668201208659 0.700556347304307 0.695
"15" "sda_L0.0" 0.718030336950864 0.700796634586217 0.67
"106" "knn_k7" 0.728532170112221 0.701341858437735 0.695
"16" "sda_L0.5" 0.736087868187276 0.701712078793566 0.675
"17" "sda_L1.0" 0.736087868187276 0.701712078793566 0.675
"24" "W_NB" 0.743677006857736 0.702068738548381 0.705
"25" "NB" 0.743677006857736 0.702068738548381 0.705
"26" "NB_laplace" 0.743677006857736 0.702068738548381 0.705
"63" "gbm_2_50" 0.76474307614221 0.702992343372629 0.695
"23" "mda_subc4" 0.799527072477647 0.704353426986788 0.715
"6" "LMT_CV" 0.951265269100627 0.709003398080968 0.695
"7" "LMT_AIC" 0.951265269100627 0.709003398080968 0.695
"113" "Ibk_k9" 1.15564020576708 0.716269264565515 0.72
"30" "mlp_5" 1.16163502435994 0.716446184627756 0.71
"34" "avNNet_decay01" 1.16163502435994 0.716446184627756 0.71
"107" "knn_k9" 1.16246094233006 0.716465029941605 0.72
"5" "LMT" 1.16334312600055 0.716484348132994 0.71
"73" "bagFDA_prune16" 1.16517745778871 0.716522428026424 0.715
"59" "svmPoly_d_3_s_0.1" 1.16864765643659 0.716589405390775 0.715
"53" "svmPoly_d_1_s_0.1" 1.17077227757996 0.716628459237479 0.71
"13" "JRip_Unp" 1.17385677097143 0.716683680011231 0.715
"60" "gbm_1_50" 1.19084501440038 0.716975677731369 0.715
"35" "avNNet_decay0" 1.23097104847533 0.71762954550288 0.71
"11" "ctree_c0.99" 1.34028180978197 0.71920641604495 0.71
"12" "JRip" 1.34028180978197 0.71920641604495 0.71
"22" "mda_subc3" 1.35757278060832 0.719431570935478 0.725
"31" "mlp_7" 1.44443937491708 0.720476274261503 0.71
"29" "mlp_3" 1.57659407400728 0.721828833510098 0.72
"32" "mlp_9" 1.57659407400728 0.721828833510098 0.72
"88" "cforest_mtry2" 1.61686674420218 0.722193072006557 0.71
"89" "cforest_mtry4" 1.61686674420218 0.722193072006557 0.71
"90" "cforest_mtry8" 1.61686674420218 0.722193072006557 0.71
"91" "cforest_mtry16" 1.61686674420218 0.722193072006557 0.71
"92" "cforest_mtry32" 1.61686674420218 0.722193072006557 0.71
"93" "cforest_mtry64" 1.61686674420218 0.722193072006557 0.71
"94" "cforest_mtry128" 1.61686674420218 0.722193072006557 0.71
"33" "avNNet_decay1e04" 1.68407617489228 0.722758139032058 0.715
"3" "J48" 1.73166572020802 0.723128842226655 0.71
"4" "J48Unp" 1.73166572020802 0.723128842226655 0.71
"14" "PART" 1.73166572020802 0.723128842226655 0.71
"1" "c5.0" 1.73166649480815 0.723128848075646 0.715
"2" "c5.0_winnow" 1.73166649480815 0.723128848075646 0.715
"43" "svmRadialCost_C1" 1.81201646507004 0.723705599858607 0.73
"71" "bagFDA_prune4" 1.82855455764735 0.723817291464865 0.73
"72" "bagFDA_prune8" 1.82855455764735 0.723817291464865 0.73
"44" "svmRadialCost_C2" 1.82855477868074 0.723817292942534 0.725
"19" "fda_prune9" 2.58643405651944 0.729834711359802 0.73
"20" "fda_prune17" 2.58643405651944 0.729834711359802 0.73
"120" "gcvEarth_d1" 2.58643405651944 0.729834711359802 0.73
"121" "gcvEarth_d2" 2.58710960067798 0.729841314554049 0.735
"122" "gcvEarth_d3" 2.58710960067798 0.729841314554049 0.735
